mh MH MA MC la2 laL la1 la3 la4 la5
1.2510000000e+02 2.8701653641e+02 3.7720395317e+02 2.9192830096e+02 3.5352037936e+00 2.4891252084e-01 2.5860945866e-01 3.4289231887e-01 8.9591262900e-01 -9.8989242703e-01
1.2510000000e+02 4.8370848218e+02 7.5150421801e+02 7.6273036350e+02 2.6230778018e+00 -1.8014189074e-01 2.5860945866e-01 1.1313800593e+01 -6.0278724532e+00 -5.4660700302e+00
1.2510000000e+02 1.6676588927e+02 2.2941380509e+02 2.4705462540e+02 5.3112077182e-01 5.1844892488e-01 2.5860945866e-01 1.6165098049e+00 -6.8792418649e-01 -4.1013669349e-01
1.2510000000e+02 4.1553546154e+02 4.3716170408e+02 4.9092094605e+02 2.3857791362e+00 -3.0471063547e-02 2.5860945866e-01 2.2278954998e+00 -1.9536432552e+00 -3.0472330810e-01
1.2510000000e+02 6.8447037008e+02 8.0096208094e+02 8.0662332916e+02 2.8554573033e+00 1.1359895452e+00 2.5860945866e-01 7.1556044450e+00 -3.1601964387e+00 -2.8594184611e+00
1.2510000000e+02 1.1190568522e+02 2.0185060214e+02 2.1586054138e+02 1.8030498242e+00 1.9753761249e-01 2.5860945866e-01 1.3236163666e+00 -6.5974285618e-01 -4.6633589794e-01
1.2510000000e+02 2.0701704145e+02 3.7703214624e+02 4.0471121892e+02 7.0866080909e-02 -8.9276252754e-02 2.5860945866e-01 3.9075217930e+00 -2.3559562213e+00 -1.6408418244e+00
1.2510000000e+02 5.4385160921e+02 6.7992057839e+02 5.4873029528e+02 3.5889298144e+00 1.9680322395e+00 2.5860945866e-01 2.1441960351e+00 2.5754625525e+00 -2.7516263480e+00
1.2510000000e+02 6.3715332695e+02 6.7985214874e+02 6.3928013097e+02 7.7025015594e-01 1.0216468744e+00 2.5860945866e-01 1.1113660827e+00 8.3953226397e-01 -9.2925147235e-01
1.2510000000e+02 4.3023089113e+02 4.7399500044e+02 4.6196876155e+02 2.6763231698e+00 -2.4240560794e-02 2.5860945866e-01 9.1159515088e-01 -2.8191541360e-01 -6.5392029807e-01
1.2510000000e+02 6.1530345001e+02 6.8674348282e+02 6.8941043374e+02 2.2041899379e+00 -7.4500850785e-01 2.5860945866e-01 2.4504575031e+00 -1.6583803542e+00 -1.5370856568e+00
1.2510000000e+02 1.2005736559e+02 2.2661241355e+02 2.4058956422e+02 3.4428895698e+00 1.1349285556e+00 2.5860945866e-01 2.5715591121e+00 -8.2622314455e-01 -6.1040741201e-01
1.2510000000e+02 5.9248928877e+02 6.3732991756e+02 6.1080783097e+02 2.2264169081e+00 3.4786765886e-01 2.5860945866e-01 1.0763576141e+00 1.8277097592e-01 -9.1126093114e-01
1.2510000000e+02 2.2548965747e+02 2.4531533411e+02 2.8599402421e+02 4.1812735205e+00 2.5048393103e-01 2.5860945866e-01 1.2732546447e+00 -8.6853005794e-01 -1.5424065578e-01
1.2510000000e+02 9.3984592647e+02 9.9454508787e+02 9.4145677770e+02 2.4076012095e+00 9.8220590649e-01 2.5860945866e-01 1.0823611969e+00 1.6483007593e+00 -1.7484560497e+00
1.2510000000e+02 3.3393007959e+02 5.2805578972e+02 5.2645348726e+02 3.2619339839e+00 2.6935478602e-01 2.5860945866e-01 5.7437409383e+00 -2.7092724798e+00 -2.7651136725e+00
1.2510000000e+02 1.2006943793e+02 2.0921194869e+02 2.3070907277e+02 2.7035491076e+00 1.2271474074e+00 2.5860945866e-01 2.5097836138e+00 -7.9759143223e-01 -4.8504477409e-01
1.2510000000e+02 7.9140070641e+02 8.3352237433e+02 8.7848762530e+02 3.7255040631e+00 -6.6046531164e-02 2.5860945866e-01 4.7401346336e+00 -3.6751667158e+00 -1.1310144490e+00
1.2510000000e+02 4.5899586623e+02 6.6185228235e+02 6.7775269953e+02 2.5060761118e+00 1.3920928391e+00 2.5860945866e-01 9.6104653852e+00 -4.4611638999e+00 -3.7572086462e+00
1.2510000000e+02 3.8313126275e+02 4.1699042986e+02 3.8975755512e+02 3.9378898388e+00 2.9711151880e-01 2.5860945866e-01 4.6636881537e-01 2.7841694000e-01 -4.4767423657e-01
1.2510000000e+02 2.7565310179e+02 4.2943762586e+02 4.3087448914e+02 3.8197845687e+00 -9.1390864495e-01 2.5860945866e-01 2.7105276320e+00 -1.8326449824e+00 -1.7917912945e+00
1.2510000000e+02 6.9301462466e+02 7.2444530644e+02 7.5889591440e+02 3.5352219964e+00 -7.5348457877e-02 2.5860945866e-01 3.0859225745e+00 -2.4250734643e+00 -7.3619756806e-01
1.2510000000e+02 1.6102569187e+02 3.3557700476e+02 3.2742416474e+02 4.0451320023e+00 4.7536684589e-01 2.5860945866e-01 3.1615096913e+00 -1.2537505412e+00 -1.4323923042e+00
1.2510000000e+02 3.7832659814e+01 5.9067999124e+02 5.9960623251e+02 1.1339718441e+00 -4.9620801394e-01 2.5860945866e-01 1.1338557136e+01 -6.0929523749e+00 -5.7418127752e+00
1.2510000000e+02 5.1294757630e+02 5.5805088855e+02 6.0359035604e+02 5.5926135368e-01 1.7219182777e+00 2.5860945866e-01 5.0666899700e+00 -2.5465434852e+00 -7.9822820703e-01
1.2510000000e+02 2.8263045984e+01 4.6334853101e+02 4.5847538289e+02 3.3360230440e+00 -2.2784705324e-01 2.5860945866e-01 6.6926657681e+00 -3.3860250591e+00 -3.5344877623e+00
1.2510000000e+02 4.8957424504e+02 5.5615385721e+02 5.3646183576e+02 3.2724389037e+00 1.1377204158e+00 2.5860945866e-01 2.7276589385e+00 -4.3943003763e-01 -1.1505084851e+00
1.2510000000e+02 5.9995547777e+02 6.3431753150e+02 6.7888135440e+02 1.6067321398e+00 6.2942588059e-01 2.5860945866e-01 3.9651823098e+00 -2.6349144130e+00 -7.0084201629e-01
1.2510000000e+02 1.7770026722e+02 2.1552157945e+02 2.3314616787e+02 9.3877928195e-01 1.8321069955e-01 2.5860945866e-01 9.3606120599e-01 -5.0709457020e-01 -2.4575593624e-01
1.2510000000e+02 7.0070476900e+02 8.5997369951e+02 8.8367503318e+02 4.5834594808e-01 1.9999939121e+00 2.5860945866e-01 1.1580745811e+01 -5.4732829560e+00 -4.1074689430e+00
1.2510000000e+02 2.9011064683e+02 3.3749278009e+02 3.2768087364e+02 2.2796133694e+00 -5.5039339398e-01 2.5860945866e-01 2.1669522889e-01 -2.7569478964e-01 -4.9139383323e-01
1.2510000000e+02 5.9806471371e+02 6.3114607260e+02 6.1762595417e+02 4.1852162715e+00 9.8073745935e-02 2.5860945866e-01 8.8399540218e-01 -1.1396774043e-01 -6.7195391582e-01
1.2510000000e+02 6.2518201832e+02 7.6814417480e+02 8.0150957150e+02 3.5827677394e+00 1.4026529552e+00 2.5860945866e-01 9.7166537875e+00 -5.0224264181e+00 -3.2915744143e+00
1.2510000000e+02 4.3545236077e+02 4.6608924956e+02 5.1110882467e+02 2.4293021811e+00 1.0983140221e+00 2.5860945866e-01 3.4650756110e+00 -1.9103462597e+00 -4.5641532918e-01
1.2510000000e+02 5.3526827551e+02 6.6445941058e+02 6.9286775387e+02 4.0526354056e-02 5.7118657668e-01 2.5860945866e-01 6.9679609034e+00 -3.8355643734e+00 -2.5612099533e+00
1.2510000000e+02 7.4431302174e+02 8.4425147161e+02 8.7439195383e+02 3.5843671522e+00 -5.6795101217e-01 2.5860945866e-01 6.3908504485e+00 -4.3353849594e+00 -2.6234165013e+00
1.2510000000e+02 4.9727046708e+02 4.9979154157e+02 5.4126795084e+02 1.7458475997e+00 1.0227438665e+00 2.5860945866e-01 2.5328594452e+00 -1.4685783390e+00 -4.1537239667e-02
1.2510000000e+02 6.3040272486e+02 6.7256720425e+02 6.4870738627e+02 3.9143190873e+00 -3.8882085896e-01 2.5860945866e-01 3.8498036685e-01 1.3404213333e-01 -9.0784335915e-01
1.2510000000e+02 1.7599525038e+02 4.4316768380e+02 4.4260973595e+02 1.8165630505e+00 1.4437928684e+00 2.5860945866e-01 6.8945513522e+00 -2.7172125156e+00 -2.7335459682e+00
1.2510000000e+02 4.9773755340e+02 6.5307271220e+02 4.9985323783e+02 1.7050975320e+00 6.3580126435e-01 2.5860945866e-01 7.0555429846e-01 2.8841979104e+00 -2.9539509445e+00
1.2510000000e+02 3.3059373464e+02 4.9916736543e+02 5.0133602699e+02 2.9060639287e-01 1.1574457898e+00 2.5860945866e-01 5.8519264090e+00 -2.3830945175e+00 -2.3113861016e+00
1.2510000000e+02 4.3425593248e+02 5.4876857333e+02 5.6400724520e+02 1.8666484737e+00 -5.2920879507e-01 2.5860945866e-01 3.7515089571e+00 -2.4205694908e+00 -1.8601482614e+00
1.2510000000e+02 5.9980691137e+02 7.8932395179e+02 7.9831000900e+02 2.2499030676e+00 1.0438796171e-01 2.5860945866e-01 9.2765255632e+00 -4.8218175218e+00 -4.3503200798e+00
1.2510000000e+02 5.5011764301e+02 6.9171509172e+02 7.0593260648e+02 4.1758468943e+00 1.3323366942e+00 2.5860945866e-01 7.8004252575e+00 -3.5624049927e+00 -2.9056835706e+00
1.2510000000e+02 8.1262231720e+02 9.8645286084e+02 9.8176686955e+02 1.5958681636e+00 1.8184034212e+00 2.5860945866e-01 1.1849177290e+01 -4.8629799593e+00 -5.1677939097e+00
