mh MH MA MC la2 laL la1 la3 la4 la5
1.2510000000e+02 3.4740779739e+02 5.7474885250e+02 5.9598971888e+02 2.3813775322e+00 -2.4229044180e-01 2.5860945866e-01 7.5081083724e+00 -4.2861238166e+00 -3.4642749976e+00
1.2510000000e+02 4.6511355753e+02 5.1650236087e+02 5.6071342198e+02 1.1148370377e+00 1.1978055200e-02 2.5860945866e-01 3.2530686822e+00 -2.4075248364e+00 -8.3356579062e-01
1.2510000000e+02 8.2851505595e+02 8.3117517149e+02 8.9033211712e+02 2.2736846257e+00 -1.6980220414e-01 2.5860945866e-01 3.3418007058e+00 -3.4386475300e+00 -7.2955379950e-02
1.2510000000e+02 6.7064937707e+02 7.1553244835e+02 7.4353280802e+02 2.7157885648e+00 5.2996091173e-01 2.5860945866e-01 3.9363476407e+00 -2.3782933704e+00 -1.0280933585e+00
1.2510000000e+02 7.0278444573e+02 8.6421759298e+02 8.9647001253e+02 2.3382235151e+00 2.5630108597e-02 2.5860945866e-01 1.0262675062e+01 -6.0568930789e+00 -4.1801518749e+00
1.2510000000e+02 3.9126707263e+02 4.9155067446e+02 5.1859103253e+02 1.9910544185e+00 -2.4041999756e-01 2.5860945866e-01 3.5882116668e+00 -2.3656773476e+00 -1.4629543168e+00
1.2510000000e+02 4.3063272707e+02 4.8803233783e+02 5.1191087675e+02 2.0618101733e+00 2.8768880244e-01 2.5860945866e-01 2.8195217099e+00 -1.6604762886e+00 -8.7135661882e-01
1.2510000000e+02 7.3994221584e+02 7.5509722910e+02 8.0754345047e+02 8.7553131343e-01 -1.5655298009e-01 2.5860945866e-01 3.3007786883e+00 -3.0829291530e+00 -3.7440251538e-01
1.2510000000e+02 6.6095657406e+02 8.2615180127e+02 8.4125988209e+02 3.0115862701e+00 -4.8046029434e-01 2.5860945866e-01 8.4710433222e+00 -4.8920283381e+00 -4.0594752784e+00
1.2510000000e+02 6.7035741783e+02 7.8958604353e+02 8.1711101638e+02 1.0724984605e+00 -3.8402824345e-01 2.5860945866e-01 6.8303066577e+00 -4.3379542334e+00 -2.8763806678e+00
1.2510000000e+02 5.0919449498e+02 6.2894977299e+02 6.6342718126e+02 2.1967265100e+00 2.2698311734e-01 2.5860945866e-01 6.2041326685e+00 -3.7248727445e+00 -2.2522768066e+00
1.2510000000e+02 7.5926514896e+02 8.5071116783e+02 8.8349529713e+02 8.4332679061e-01 -1.6734418640e-02 2.5860945866e-01 6.7279404984e+00 -4.3118319556e+00 -2.4328429614e+00
1.2510000000e+02 5.4754417272e+02 6.8896940391e+02 7.1439282532e+02 9.5415970853e-01 -2.2034952951e-01 2.5860945866e-01 6.7382230062e+00 -4.0688538095e+00 -2.8897187262e+00
1.2510000000e+02 7.2407794283e+02 7.6177529134e+02 7.6579796206e+02 1.6222866282e+00 -1.8814153899e-01 2.5860945866e-01 1.8661135804e+00 -1.1286697007e+00 -9.2558541871e-01
1.2510000000e+02 5.0142720591e+02 6.0657368268e+02 6.2732756708e+02 3.4162739024e+00 3.5800950213e-01 2.5860945866e-01 5.0546396030e+00 -2.7714798977e+00 -1.9251502031e+00
1.2510000000e+02 4.6436634073e+02 4.6777684812e+02 4.8312357305e+02 6.0263949030e-01 2.3702749106e-01 2.5860945866e-01 8.2438582392e-01 -5.3482542856e-01 -5.2532904298e-02
1.2510000000e+02 3.4667679907e+02 3.6162583996e+02 4.2740183654e+02 2.6362455834e+00 7.9075583497e-02 2.5860945866e-01 2.1442327938e+00 -1.8901878615e+00 -1.7496934886e-01
1.2510000000e+02 6.3464881482e+02 6.3670943499e+02 6.9669129130e+02 4.0136597335e+00 5.7666014632e-01 2.5860945866e-01 3.3065047236e+00 -2.6865537706e+00 -4.3290806622e-02
1.2510000000e+02 3.4894138315e+02 5.9256486157e+02 6.0475478683e+02 2.4093659067e+00 -2.5238127710e-01 2.5860945866e-01 7.8105529327e+00 -4.2726469089e+00 -3.7902873008e+00
1.2510000000e+02 5.1738513952e+02 6.2628181568e+02 6.3936924409e+02 5.5245920245e-01 2.6491654090e-01 2.5860945866e-01 4.9283327513e+00 -2.6054227862e+00 -2.0579934242e+00
1.2510000000e+02 8.5943910957e+02 8.6330927290e+02 9.3596524413e+02 4.0141399219e+00 2.3330283149e-01 2.5860945866e-01 4.7740971723e+00 -4.4306198809e+00 -1.1017445988e-01
1.2510000000e+02 8.4994199455e+02 8.8462192080e+02 9.3458092741e+02 7.1103610356e-01 -2.3443274547e-01 2.5860945866e-01 4.7573088031e+00 -3.9977143715e+00 -9.9402717706e-01
1.2510000000e+02 2.7113096453e+02 3.3057586778e+02 3.5760427926e+02 1.5608390074e+00 -1.3854963577e-01 2.5860945866e-01 1.6582915506e+00 -1.2057842025e+00 -5.9105698383e-01
1.2510000000e+02 7.4553937790e+02 8.9953824117e+02 9.2527533541e+02 8.1662922511e-01 -2.5669889150e-01 2.5860945866e-01 9.6681303217e+00 -5.7384969483e+00 -4.1863322649e+00
1.2510000000e+02 7.9508332990e+02 8.1723564806e+02 8.2329179561e+02 4.1262118896e+00 -1.7419592849e-01 2.5860945866e-01 1.3345580949e+00 -9.1855303573e-01 -5.9020098771e-01
1.2510000000e+02 6.9664193915e+02 9.0582340940e+02 9.2180975378e+02 1.2446031192e+00 6.6576941583e-02 2.5860945866e-01 1.2110440739e+01 -6.5047326974e+00 -5.5391310999e+00
1.2510000000e+02 5.3606633643e+02 6.8786365307e+02 7.1713654392e+02 1.1696854667e+00 2.7616107572e-01 2.5860945866e-01 7.7755895102e+00 -4.4293430329e+00 -3.0700854016e+00
1.2510000000e+02 7.0102833039e+02 8.5405164286e+02 8.8771806067e+02 1.9023303643e+00 -5.8680058043e-01 2.5860945866e-01 9.2156528276e+00 -5.8702125353e+00 -3.9322408727e+00
1.2510000000e+02 6.3273781371e+02 6.3694840109e+02 6.7290453070e+02 5.3843939907e-01 4.8382207830e-01 2.5860945866e-01 2.2170287190e+00 -1.6448643057e+00 -8.8342334975e-02
1.2510000000e+02 7.7757161206e+02 8.0396466982e+02 8.3298272576e+02 1.7292744912e+00 -3.5184089798e-01 2.5860945866e-01 2.5975480087e+00 -2.2596278775e+00 -6.8976102923e-01
1.2510000000e+02 8.0785711732e+02 8.9456598537e+02 9.1329311441e+02 8.6564107791e-01 6.8849353442e-01 2.5860945866e-01 6.6859550591e+00 -3.5581862890e+00 -2.4392752357e+00
1.2510000000e+02 8.3265955268e+02 8.6526933195e+02 8.8154889950e+02 6.6787637307e-01 1.2348049855e-01 2.5860945866e-01 2.8932118602e+00 -1.8547818255e+00 -9.1494953621e-01
1.2510000000e+02 7.6267476110e+02 8.0832594730e+02 8.4667201391e+02 3.4742718621e+00 7.4761831694e-01 2.5860945866e-01 5.2152205352e+00 -3.2824933900e+00 -1.1851088283e+00
