mh MH MA MC la2 laL la1 la3 la4 la5
1.2510000000e+02 7.3214678558e+02 7.6531063144e+02 7.5327457354e+02 4.0602950494e+00 3.2943990069e-01 2.5860945866e-01 1.3666422108e+00 -2.1656897423e-01 -8.2063333589e-01
1.2510000000e+02 6.3413057091e+02 7.1816612164e+02 7.1275749819e+02 3.2169307350e+00 8.0342853982e-01 2.5860945866e-01 4.3033845933e+00 -1.6220890876e+00 -1.8778669659e+00
1.2510000000e+02 3.4707880934e+02 6.9970119049e+02 7.0681926260e+02 1.1664641660e-01 -3.7413860425e-02 2.5860945866e-01 1.2492487987e+01 -6.4303900473e+00 -6.0995117999e+00
1.2510000000e+02 1.8545884328e+02 2.1876046122e+02 2.0312047507e+02 3.0024030412e+00 1.8951039037e+00 2.5860945866e-01 2.1219181294e+00 -4.3745925147e-03 -2.2243963319e-01
1.2510000000e+02 4.0337125486e+02 5.5443984655e+02 4.0712486376e+02 3.8832085997e+00 -2.0966531417e-01 2.5860945866e-01 -1.0912048490e-01 2.2904786057e+00 -2.3910234350e+00
1.2510000000e+02 2.0955300761e+02 3.1551801633e+02 3.4844429648e+02 3.2722704529e+00 1.2662514813e+00 2.5860945866e-01 3.8275894664e+00 -1.6419256704e+00 -9.1941231461e-01
1.2510000000e+02 5.1491916656e+02 5.7194165582e+02 5.8090124980e+02 1.4358090218e+00 2.6989698609e-01 2.5860945866e-01 2.6594968914e+00 -1.3654821585e+00 -1.0241177469e+00
1.2510000000e+02 2.0996284457e+02 5.0134090885e+02 5.0510535132e+02 1.9025394136e+00 1.8863548446e+00 2.5860945866e-01 8.8612712250e+00 -3.5500649231e+00 -3.4248514573e+00
1.2510000000e+02 2.1998938499e+02 3.5624549206e+02 3.6124706123e+02 3.9691319516e+00 1.3943929612e+00 2.5860945866e-01 4.1078607959e+00 -1.4160337495e+00 -1.2974340852e+00
1.2510000000e+02 2.4743425539e+02 3.0636765396e+02 3.0573780804e+02 1.6429467546e+00 2.5062365489e-01 2.5860945866e-01 1.3165201625e+00 -5.2657750679e-01 -5.3931900081e-01
1.2510000000e+02 7.4502186537e+02 8.9803102524e+02 9.2739857211e+02 1.4612657866e+00 -5.4656389566e-01 2.5860945866e-01 9.5337630151e+00 -5.9260182584e+00 -4.1543086524e+00
1.2510000000e+02 1.0131265887e+02 3.1467398826e+02 3.1608589961e+02 3.9040960461e+00 3.3367155559e-02 2.5860945866e-01 2.9960891162e+00 -1.4960773701e+00 -1.4666445905e+00
1.2510000000e+02 8.8192220558e+02 9.0549923064e+02 9.1367154878e+02 2.3463201644e+00 -5.3927108921e-01 2.5860945866e-01 1.3448231125e+00 -1.1877150623e+00 -6.9637913941e-01
1.2510000000e+02 4.5997065637e+02 6.4275277626e+02 6.6242530692e+02 1.6420558405e-01 1.7380527722e+00 2.5860945866e-01 9.2479437936e+00 -4.1792325729e+00 -3.3306584485e+00
1.2510000000e+02 4.9334345027e+02 5.9277652358e+02 6.3567981585e+02 2.8358214953e+00 1.7837863192e+00 2.5860945866e-01 7.0948137618e+00 -3.5264374666e+00 -1.7845899759e+00
1.2510000000e+02 1.0457027167e+02 3.5947129685e+02 3.5794556251e+02 1.8454402235e+00 3.4928125176e-01 2.5860945866e-01 4.2223093436e+00 -1.9184264734e+00 -1.9546016185e+00
1.2510000000e+02 1.5448962562e+02 3.9885153803e+02 4.1931712584e+02 1.8815743752e+00 7.9679654522e-01 2.5860945866e-01 5.8189330909e+00 -2.7877604308e+00 -2.2343761149e+00
1.2510000000e+02 2.0389921123e+02 4.6664297481e+02 4.8058373840e+02 3.7239665550e+00 -9.4231233629e-01 2.5860945866e-01 5.3167213497e+00 -3.3477246503e+00 -2.9113090356e+00
1.2510000000e+02 8.4116330528e+02 9.3101762521e+02 9.4887683168e+02 1.0555230284e+00 -2.5835211711e-01 2.5860945866e-01 6.1138977196e+00 -3.7409108140e+00 -2.6313390227e+00
1.2510000000e+02 2.6902492093e+02 3.1403758471e+02 2.7701689329e+02 1.2069681013e+00 3.2646445372e-01 2.5860945866e-01 4.7068915740e-01 2.8946550266e-01 -4.3369020634e-01
1.2510000000e+02 9.7040963948e+02 9.7287420334e+02 9.7769588958e+02 3.2970964279e+00 1.1933034106e+00 2.5860945866e-01 1.6624151862e+00 -3.8996994322e-01 -7.9141832377e-02
1.2510000000e+02 7.5863658416e+02 7.8068729965e+02 7.6607789560e+02 1.4478094209e+00 -4.5458896269e-01 2.5860945866e-01 -7.9617870903e-02 1.8592508439e-01 -5.6089617618e-01
1.2510000000e+02 7.2501331929e+02 7.5257874177e+02 8.0252889016e+02 2.9194081654e-01 1.7383669786e+00 2.5860945866e-01 5.6516562374e+00 -3.2402366874e+00 -6.7305257142e-01
1.2510000000e+02 7.5268048754e+02 8.0145795460e+02 8.0404141079e+02 4.0647450852e-01 1.2226632098e+00 2.5860945866e-01 3.8650941018e+00 -1.3897549605e+00 -1.2526759314e+00
1.2510000000e+02 8.4492784634e+00 2.8250978828e+02 2.9523160616e+02 3.9269537726e+00 3.5596334018e-01 2.5860945866e-01 3.2342206926e+00 -1.5605828504e+00 -1.3176745020e+00
1.2510000000e+02 5.6708897122e+02 6.1662942627e+02 6.4997831482e+02 1.2169347980e+00 -1.5422490556e-01 2.5860945866e-01 3.1798324827e+00 -2.3650252636e+00 -9.6903212467e-01
1.2510000000e+02 3.1256725366e+02 5.2199913061e+02 5.1524281063e+02 3.9576732232e+00 -4.1037060545e-01 2.5860945866e-01 5.1345056535e+00 -2.6566350617e+00 -2.8882411972e+00
1.2510000000e+02 8.3009425116e+02 9.4480156262e+02 9.5396244303e+02 1.1121869127e+00 5.3738778245e-01 2.5860945866e-01 7.8408406515e+00 -3.9391603362e+00 -3.3642925328e+00
1.2510000000e+02 4.1505541276e+02 5.3863334367e+02 5.7209284008e+02 3.6876235926e+00 -3.7138459543e-01 2.5860945866e-01 4.7518628769e+00 -3.1757479143e+00 -1.9474995580e+00
1.2510000000e+02 5.2822992710e+02 6.3443140537e+02 6.6208350156e+02 3.3582158882e+00 1.6231790660e+00 2.5860945866e-01 6.8888181418e+00 -3.2252472416e+00 -2.0403918341e+00
1.2510000000e+02 3.8037832247e+02 4.6576941580e+02 4.6336344558e+02 1.9192350083e-01 1.2758355920e+00 2.5860945866e-01 3.5898687234e+00 -1.1200764837e+00 -1.1939566477e+00
1.2510000000e+02 4.0621710262e+02 6.3542323841e+02 6.4002003338e+02 3.8180048845e+00 9.5719871132e-01 2.5860945866e-01 9.0414510966e+00 -4.1390088554e+00 -3.9452435299e+00
1.2510000000e+02 4.6708139398e+02 5.7301494361e+02 6.0340256008e+02 2.2087775081e+00 1.2622510616e+00 2.5860945866e-01 6.0850952984e+00 -3.0021505856e+00 -1.8206936512e+00
1.2510000000e+02 6.0682134896e+02 8.0820501387e+02 6.1093616942e+02 1.4563835150e+00 1.0669233425e+00 2.5860945866e-01 1.2325275976e+00 4.5432858714e+00 -4.7088901265e+00
1.2510000000e+02 5.1431512630e+02 5.6494303081e+02 5.9771967516e+02 1.2548881443e+00 -5.7055517235e-02 2.5860945866e-01 3.0082085760e+00 -2.1623528150e+00 -9.0291127827e-01
1.2510000000e+02 4.4783055162e+02 5.4272354282e+02 4.6004830485e+02 1.0765894312e+00 1.0989142142e+00 2.5860945866e-01 1.4655028792e+00 1.1866640444e+00 -1.5532527095e+00
1.2510000000e+02 1.5954434552e+02 2.5276930096e+02 2.9564903916e+02 3.7883325709e+00 -9.3944406324e-01 2.5860945866e-01 1.1080791099e+00 -1.4123536093e+00 -6.3516956381e-01
1.2510000000e+02 2.7547610311e+02 4.7939186089e+02 4.9219991968e+02 1.6565926098e+00 7.6582677659e-01 2.5860945866e-01 6.2643289098e+00 -2.9548860168e+00 -2.5436161164e+00
1.2510000000e+02 5.6927875517e+01 1.1713200326e+02 1.5958725919e+02 2.7263566952e-01 1.7082044373e-01 2.5860945866e-01 9.0541328811e-01 -5.6142999198e-01 -1.7316285240e-01
1.2510000000e+02 8.5459501026e+02 9.3665101864e+02 9.3448031480e+02 3.7555919306e+00 1.3713907782e+00 2.5860945866e-01 6.0947970571e+00 -2.2945858156e+00 -2.4288204633e+00
1.2510000000e+02 4.6783875932e+02 5.4009929137e+02 5.5301974620e+02 2.9284588984e+00 1.2398725201e+00 2.5860945866e-01 4.1137483533e+00 -1.6703240484e+00 -1.2035517848e+00
1.2510000000e+02 3.0272983623e+02 5.9962256639e+02 5.9452711234e+02 2.3046023683e+00 -6.9940520421e-01 2.5860945866e-01 7.9534182993e+00 -4.2258642137e+00 -4.4269592899e+00
1.2510000000e+02 1.6675131558e+02 1.7450754866e+02 2.3409002012e+02 1.6558829109e+00 6.6302381591e-01 2.5860945866e-01 1.5550899231e+00 -8.4832753735e-01 -4.3738569823e-02
1.2510000000e+02 4.1394613099e+01 1.8726397306e+02 1.9350545643e+02 3.9260671996e+00 -3.6797723708e-01 2.5860945866e-01 8.1289551307e-01 -6.2970807282e-01 -5.5116467732e-01
1.2510000000e+02 7.6291881641e+01 1.7212126571e+02 1.7543367499e+02 3.1316886223e+00 -8.8935778026e-01 2.5860945866e-01 -6.4566878193e-02 -4.3141924985e-01 -3.9337165221e-01
1.2510000000e+02 5.1640509021e+01 1.0791652887e+02 7.1978731747e+01 3.6993178998e+00 -8.2148646924e-02 2.5860945866e-01 9.4328419811e-04 6.5285936404e-02 -1.4837786753e-01
1.2510000000e+02 5.1701898692e+02 7.4608881629e+02 7.5095366701e+02 1.9960428498e+00 5.6887412053e-02 2.5860945866e-01 9.8600064930e+00 -5.0219060307e+00 -4.7812130502e+00
1.2510000000e+02 4.8709589938e+02 5.3617787904e+02 5.2263679096e+02 2.9856876947e+00 -5.7026671417e-01 2.5860945866e-01 6.1576012396e-01 -3.5609256001e-01 -8.2993427812e-01
1.2510000000e+02 4.0321792546e+02 7.2080928221e+02 7.2362555205e+02 3.9012880897e+00 -9.4909565388e-01 2.5860945866e-01 1.0983260885e+01 -6.0333988107e+00 -5.8989577287e+00
1.2510000000e+02 1.5155441229e+02 2.3531723971e+02 1.5753283803e+02 4.1489569318e+00 1.1443855401e+00 2.5860945866e-01 1.2054555108e+00 4.7441590782e-01 -5.3548587848e-01
1.2510000000e+02 3.1331203238e+02 3.8343210556e+02 3.1522421764e+02 2.1701651643e+00 1.3140219216e+00 2.5860945866e-01 1.3537429127e+00 7.6759855971e-01 -8.0731955090e-01
