mh MH MA MC la2 laL la1 la3 la4 la5
125.100000 62.079661 224.578720 425.041972 4.146152 -0.703565 0.258609 5.139742 -5.073565 -0.769742
125.100000 345.402087 539.873723 625.870332 3.740401 0.473229 0.258609 9.476173 -6.158059 -2.844885
125.100000 162.847380 375.752772 484.532809 1.949162 1.109555 0.258609 7.992124 -4.987684 -1.894885
125.100000 194.771296 477.437234 483.449670 1.954110 0.078681 0.258609 6.549291 -3.330772 -3.139838
125.100000 230.867673 399.384994 553.634710 3.327296 1.782573 0.258609 10.150989 -6.613367 -1.755048
125.100000 4.195174 136.320853 232.909500 1.216267 -0.392407 0.258609 1.399821 -1.485437 -0.306791
125.100000 320.427264 527.849185 633.644241 1.837335 1.625945 0.258609 11.502057 -6.968598 -2.907514
125.100000 661.153933 853.572925 896.079189 2.734699 0.236448 0.258609 12.326916 -7.274185 -4.816284
125.100000 299.546538 394.144254 571.347917 2.443821 0.982496 0.258609 8.805562 -6.738698 -1.084367
125.100000 88.051003 232.594724 585.113589 2.819617 0.074610 0.258609 11.133006 -10.292527 -0.765869
125.100000 165.571981 169.425217 399.641574 2.610850 1.064642 0.258609 5.437016 -4.351044 -0.021330
125.100000 164.286397 279.208085 304.810155 1.971103 1.236407 0.258609 3.414978 -1.336362 -0.842209
125.100000 407.372339 518.858216 537.517992 0.498101 0.601502 0.258609 4.665663 -2.357808 -1.706352
125.100000 142.159758 319.577763 495.461530 3.506961 0.518731 0.258609 7.963795 -6.091363 -1.353701
125.100000 760.729617 767.580659 851.419487 4.145345 0.316056 0.258609 5.148021 -4.658944 -0.173021
125.100000 207.065306 339.235079 417.062144 1.616842 0.900928 0.258609 5.232503 -3.138429 -1.193146
125.100000 247.151445 258.643741 319.851148 0.731277 1.971920 0.258609 3.334235 -1.266262 -0.096053
125.100000 571.806345 682.333170 797.523689 3.472959 0.487671 0.258609 10.702541 -7.924301 -2.290569
125.100000 107.587817 124.814289 196.183708 3.363774 0.511305 0.258609 1.400753 -0.823292 -0.066156
125.100000 400.683006 513.566514 687.132138 1.357932 -0.182320 0.258609 10.115905 -8.592830 -1.705395
125.100000 146.496514 330.170184 574.850466 2.363689 0.930555 0.258609 11.142461 -8.765162 -1.446743
125.100000 337.202892 411.158262 527.290139 1.820136 1.276914 0.258609 6.707844 -4.516374 -0.914557
125.100000 406.740582 441.329202 578.266015 0.047845 1.684109 0.258609 7.267879 -5.099045 -0.484724
125.100000 146.592023 173.981050 312.923865 2.926480 -0.004965 0.258609 2.521049 -2.380925 -0.145089
125.100000 286.778235 287.981331 611.750638 3.197379 1.697302 0.258609 11.347546 -9.638818 -0.011427
125.100000 673.402566 706.648669 888.508686 2.428608 1.292731 0.258609 12.396461 -10.345562 -0.758168
125.100000 607.251117 736.055687 837.747149 2.296611 -0.575237 0.258609 10.432311 -8.148402 -2.859146
125.100000 192.940141 427.676954 570.854008 3.512921 1.710608 0.258609 11.250181 -7.132248 -2.407325
125.100000 33.112010 162.230473 308.259462 3.352067 -0.353539 0.258609 2.750682 -2.687432 -0.416788
125.100000 336.701065 522.270585 664.572536 2.539551 0.975258 0.258609 11.824920 -8.215664 -2.633997
125.100000 137.766459 194.304460 537.270860 2.305518 0.380332 0.258609 9.293029 -8.602454 -0.310242
125.100000 276.888012 445.053338 562.527556 2.668670 0.352210 0.258609 8.276405 -5.918023 -2.006172
125.100000 393.318338 630.625601 683.097761 2.428755 -0.086857 0.258609 10.221928 -6.293495 -4.015291
125.100000 580.642807 638.074849 817.505688 2.545613 -0.678387 0.258609 10.266469 -9.788246 -1.156611
125.100000 399.059848 422.205113 606.614465 0.359257 0.408781 0.258609 7.307200 -6.584313 -0.314105
125.100000 115.712232 561.290786 574.103975 0.038452 0.324402 0.258609 10.774731 -5.465564 -4.984765
125.100000 491.998887 494.190805 756.636935 2.236731 -0.247877 0.258609 10.672757 -10.884914 -0.035720
125.100000 121.349303 267.847582 375.216279 2.745858 0.169298 0.258609 4.335522 -3.224049 -0.942175
125.100000 285.687780 319.583025 538.853843 3.057747 0.720402 0.258609 7.619271 -6.559854 -0.339015
125.100000 396.787032 434.308049 618.509320 1.308802 0.450566 0.258609 7.890378 -6.924518 -0.515294
125.100000 112.220029 387.743195 429.223646 2.026043 0.446282 0.258609 6.118818 -3.396255 -2.276281
125.100000 263.989359 294.548478 596.655152 1.330595 0.768004 0.258609 10.230195 -9.180143 -0.282048
125.100000 724.880621 799.726855 840.190879 0.530614 1.583593 0.258609 7.547926 -4.078698 -1.885636
125.100000 275.574559 326.685901 642.472601 1.086785 0.779159 0.258609 11.911081 -10.623258 -0.508664
125.100000 755.358905 784.032663 846.630763 3.237757 0.921033 0.258609 5.753360 -4.102932 -0.729396
125.100000 529.348129 589.129336 766.208702 3.117713 1.014770 0.258609 11.156429 -9.036763 -1.104897
125.100000 80.203594 154.855312 213.685872 2.508505 -0.342122 0.258609 0.954363 -1.006519 -0.289965
125.100000 755.981689 820.881393 880.525400 0.874281 1.046563 0.258609 7.782522 -5.044871 -1.691089
125.100000 528.676670 654.422194 714.996707 2.708655 0.473149 0.258609 8.131331 -5.199834 -2.458348
125.100000 520.573021 527.241194 768.995651 0.121210 0.229510 0.258609 10.817058 -10.472091 -0.115457
125.100000 163.903054 168.263978 335.337223 2.247277 1.382776 0.258609 4.211345 -2.804632 -0.023937
125.100000 157.182031 382.893914 437.277291 0.992156 0.691478 0.258609 6.194328 -3.488481 -2.014369
125.100000 183.894089 333.397770 512.173124 3.145949 0.582426 0.258609 8.134289 -6.273903 -1.277960
125.100000 60.377329 194.337940 605.461273 1.243661 -0.480307 0.258609 11.514469 -11.430928 -0.563848
125.100000 244.476225 425.858082 597.162020 0.707215 -0.077836 0.258609 9.732259 -7.800932 -2.009163
125.100000 287.774683 307.010856 575.125056 4.146536 -0.535839 0.258609 7.658839 -8.005614 -0.189064
125.100000 622.445586 626.896404 709.934968 2.546801 -0.155334 0.258609 3.697172 -3.760620 -0.091886
125.100000 463.162590 556.828356 664.131981 2.152192 0.724933 0.258609 8.212266 -5.908606 -1.578727
125.100000 236.653614 338.043159 451.918571 3.394256 1.161170 0.258609 6.059890 -3.935863 -0.962857
125.100000 651.645437 766.518787 813.406554 3.733973 -0.241142 0.258609 7.591115 -5.140254 -2.692003
125.100000 278.667598 296.658976 628.720633 1.987453 -0.459781 0.258609 10.037740 -10.326477 -0.171044
125.100000 133.541888 161.975179 452.748419 1.986994 0.007396 0.258609 6.192460 -6.046217 -0.138848
125.100000 457.159953 466.147401 621.909664 2.690392 1.639755 0.258609 7.515107 -5.738229 -0.137124
125.100000 522.759039 579.924108 763.742797 2.540701 1.844240 0.258609 12.090325 -9.204461 -1.041625
125.100000 179.112389 561.095533 575.409427 1.184861 0.869294 0.258609 10.751466 -5.209904 -4.672268
125.100000 300.261946 412.183131 438.179521 2.721993 1.377237 0.258609 4.743092 -2.048226 -1.317630
125.100000 98.242783 123.453522 511.439003 2.877113 0.118422 0.258609 8.444095 -8.233315 -0.092358
125.100000 76.823582 397.504282 635.279207 3.092420 -0.791179 0.258609 12.351719 -10.629384 -2.513514
125.100000 227.297192 355.081279 651.108639 2.401928 -0.195004 0.258609 12.108467 -11.073736 -1.229736
125.100000 856.595862 907.588813 993.410998 1.092340 -0.359769 0.258609 8.005256 -6.878460 -1.486565
125.100000 812.370571 906.133393 961.392920 3.834439 -0.298298 0.258609 8.437587 -6.073254 -2.662631
125.100000 121.338154 473.186302 608.624888 3.624287 -0.026509 0.258609 11.729103 -8.298967 -3.456645
125.100000 428.508081 430.861809 612.182718 0.159915 1.950447 0.258609 8.267735 -6.283864 -0.033425
125.100000 217.939019 323.694694 585.636166 1.348920 1.046258 0.258609 10.811355 -8.818557 -0.946540
125.100000 346.326096 440.775667 536.265641 0.502636 1.303867 0.258609 6.844189 -4.311863 -1.228459
125.100000 71.915682 333.953581 440.108565 3.251400 -0.444728 0.258609 5.785812 -4.473102 -1.757438
125.100000 198.374978 317.133170 393.941648 1.305814 1.443891 0.258609 5.272214 -2.816676 -1.011647
125.100000 552.141366 738.870366 802.837104 4.042429 -0.995238 0.258609 10.231126 -7.242801 -3.983564
125.100000 81.155677 289.230264 556.685285 2.400361 -0.338748 0.258609 9.685452 -8.750688 -1.273513
125.100000 23.754470 539.060289 569.491365 3.009779 -0.693836 0.258609 10.006016 -5.907373 -4.792480
125.100000 518.832357 591.886629 640.479362 1.487309 1.886903 0.258609 6.547713 -3.319962 -1.340848
125.100000 192.195147 401.773303 595.801998 1.251474 1.049381 0.258609 11.560354 -8.453951 -2.057023
125.100000 46.502625 249.901914 514.339797 1.108811 -0.441162 0.258609 8.230360 -7.675282 -0.996240
125.100000 82.393247 344.880382 573.395696 0.730656 -0.333886 0.258609 10.307729 -8.788322 -1.853292
125.100000 795.378688 854.962765 881.857419 0.487940 0.061236 0.258609 4.854852 -3.168690 -1.624927
125.100000 231.666782 379.883896 396.808817 0.108650 0.142525 0.258609 3.572618 -1.932269 -1.497823
125.100000 422.494122 655.966683 717.663222 0.324317 1.193436 0.258609 12.315758 -6.961587 -4.160734
125.100000 616.767849 724.798531 859.164312 3.999487 -0.516496 0.258609 11.307179 -9.428765 -2.394909
125.100000 142.096349 210.802718 268.011563 0.599158 1.035441 0.258609 2.742058 -1.305956 -0.400661
125.100000 196.503077 540.555891 583.785698 2.717592 1.725505 0.258609 11.712692 -5.796770 -4.190416
125.100000 422.038081 612.641627 652.671319 0.962504 0.504495 0.258609 8.696170 -4.932808 -3.258867
125.100000 75.250494 330.996884 527.555869 2.379932 0.629862 0.258609 9.640786 -7.294084 -1.716840
125.100000 513.035820 620.103384 670.386975 2.713309 1.704134 0.258609 7.858306 -4.149373 -2.004800
125.100000 641.101105 668.483082 855.875084 1.641215 -0.628566 0.258609 9.997104 -10.033116 -0.592554
125.100000 74.492867 458.186701 481.669817 1.736719 -0.255493 0.258609 7.228697 -4.106805 -3.377386
125.100000 162.588928 472.605257 545.842244 1.290187 0.108083 0.258609 9.081201 -5.719093 -3.254025
125.100000 96.823503 166.963717 339.330135 2.312298 1.003997 0.258609 4.499607 -3.189871 -0.305739
125.100000 560.620863 648.277511 762.567910 2.047645 0.995335 0.258609 9.826522 -7.080114 -1.751074
125.100000 503.949809 508.118700 679.576949 1.106408 -0.014236 0.258609 6.855333 -6.799849 -0.069720
125.100000 117.205001 120.348965 617.954920 2.434496 -0.552905 0.258609 11.613506 -12.154070 -0.012342
125.100000 455.057478 510.613272 557.175274 0.579573 0.736335 0.258609 4.152522 -2.529667 -0.886519
125.100000 43.688624 93.956711 126.872820 3.362283 -0.394721 0.258609 0.074180 -0.354565 -0.114336
125.100000 212.627323 292.681566 387.924209 2.311834 0.606318 0.258609 4.085557 -2.810786 -0.668453
125.100000 286.413715 369.266185 595.255145 2.059727 -0.360317 0.258609 8.638819 -8.101445 -0.897692
125.100000 251.238517 251.893281 590.259075 0.506919 0.663036 0.258609 10.091451 -9.422971 -0.005444
125.100000 92.869884 185.279482 567.084261 0.110410 -0.057262 0.258609 10.285779 -9.918300 -0.424742
125.100000 359.895087 475.108500 618.649675 1.762632 1.184795 0.258609 9.552927 -6.778410 -1.589722
125.100000 470.820987 550.106875 733.761875 0.397227 1.390969 0.258609 11.858749 -9.130197 -1.337583
125.100000 427.761140 528.995059 758.000893 3.586422 -0.614438 0.258609 12.327123 -11.341056 -1.600505
125.100000 114.683464 150.874727 473.698081 3.868499 -0.930297 0.258609 6.050917 -6.822398 -0.158816
125.100000 131.889128 380.703142 587.071012 3.007143 0.507028 0.258609 11.322602 -8.708030 -2.107544
125.100000 204.894529 438.347277 578.440920 0.170875 1.229732 0.258609 10.900303 -7.189135 -2.481436
125.100000 12.443974 283.668981 459.115203 2.414736 -0.430798 0.258609 6.530400 -5.634057 -1.327141
125.100000 324.335344 640.551861 695.542860 4.048290 -0.766204 0.258609 11.745741 -7.470085 -5.041861
125.100000 376.507084 606.751467 625.319719 1.291253 1.002839 0.258609 9.240897 -4.497068 -3.740990
125.100000 209.589234 412.146069 556.323346 3.684175 0.204417 0.258609 8.981204 -6.695738 -2.081049
125.100000 236.852910 318.028122 639.025263 3.412673 -0.614334 0.258609 11.027348 -10.897372 -0.744309
125.100000 187.636211 484.101386 531.269039 0.432951 1.394560 0.258609 9.558994 -4.873622 -3.290812
125.100000 254.721342 264.734945 429.531283 3.259060 1.735827 0.258609 5.688969 -3.867187 -0.085955
125.100000 55.497206 70.178129 599.628345 0.023835 0.017667 0.258609 11.798822 -11.750667 -0.030488
125.100000 295.665356 313.756508 636.578752 3.436739 1.430046 0.258609 11.933533 -10.321301 -0.182186
125.100000 613.376333 739.114935 850.379527 2.166677 0.617808 0.258609 12.083035 -8.655054 -2.810172
125.100000 256.506913 366.732321 667.972609 1.276988 -0.486276 0.258609 12.085329 -11.436420 -1.135184
125.100000 783.426538 898.634979 986.070424 2.145068 -0.457699 0.258609 11.392976 -8.648420 -3.202255
125.100000 7.991117 69.192507 216.768833 1.920000 0.665587 0.258609 2.216413 -1.472767 -0.078058
125.100000 366.160036 450.453295 662.483646 2.737833 1.323795 0.258609 11.397541 -8.936278 -1.137468
125.100000 529.283887 564.603558 650.986430 2.004387 -0.451749 0.258609 4.295488 -4.108799 -0.638439
125.100000 602.406216 647.945390 734.222853 1.662675 -0.548877 0.258609 5.274045 -4.882013 -0.940908
125.100000 276.378339 348.694934 543.316565 1.528908 0.262326 0.258609 7.493733 -6.484444 -0.746962
125.100000 149.231030 308.884445 525.523178 1.801910 1.398163 0.258609 9.789488 -7.182724 -1.208601
125.100000 127.110185 511.479251 606.214379 3.708015 0.070765 0.258609 11.682202 -7.555419 -4.056019
125.100000 551.387535 626.877531 744.486152 2.483351 -0.751777 0.258609 7.518149 -6.800113 -1.469813
125.100000 369.028887 408.995346 685.410844 1.000586 0.163512 0.258609 11.188884 -10.511543 -0.513829
125.100000 399.267763 617.679445 666.201570 2.521132 0.770275 0.258609 10.169766 -5.729169 -3.670321
125.100000 55.589101 79.436627 327.835881 0.609421 0.085140 0.258609 3.535012 -3.396662 -0.053210
125.100000 369.369469 465.385262 678.259652 0.705119 0.231880 0.258609 10.926650 -9.370333 -1.324437
125.100000 166.736652 249.960894 368.575448 1.387310 0.847603 0.258609 4.418452 -2.997788 -0.573061
125.100000 71.174173 466.933186 614.852246 3.954021 -0.652248 0.258609 11.674327 -8.807492 -3.519083
125.100000 79.297400 255.880091 535.506529 3.950359 0.572478 0.258609 9.842065 -8.291556 -0.978031
125.100000 779.517173 897.218947 913.136315 2.685039 -0.627780 0.258609 6.846968 -4.213547 -3.261201
125.100000 288.963463 374.830155 656.729607 3.730276 -0.177582 0.258609 11.316697 -10.552416 -0.941863
125.100000 212.415437 382.743300 529.045489 2.593096 -0.706551 0.258609 7.052350 -6.083771 -1.675129
125.100000 182.693498 280.353498 434.004400 1.276261 1.123689 0.258609 6.245736 -4.374787 -0.747260
125.100000 397.816721 668.203134 722.962826 1.263846 0.161763 0.258609 12.205424 -7.280668 -4.762993
125.100000 249.109426 539.650009 634.450600 2.384671 1.230287 0.258609 12.482585 -7.465422 -3.786877
125.100000 814.648909 899.297698 971.962908 2.054985 0.477553 0.258609 9.766305 -6.891311 -2.397440
125.100000 521.118486 699.903837 775.652052 0.733704 0.020902 0.258609 10.929476 -7.301249 -3.607325
125.100000 173.382938 587.532033 600.842150 2.284769 -0.556190 0.258609 10.381402 -5.730171 -5.207420
125.100000 761.293146 808.421251 934.758537 2.993954 -0.773060 0.258609 8.950195 -8.500808 -1.222448
125.100000 162.590633 214.283289 498.975604 2.892127 0.286490 0.258609 7.641270 -7.032855 -0.321925
125.100000 225.176721 505.512127 627.255820 1.928421 0.004369 0.258609 11.331796 -7.942572 -3.384856
125.100000 674.388724 802.360911 908.810412 1.321037 0.104184 0.258609 12.369906 -9.142864 -3.122858
125.100000 603.566802 669.492098 747.968862 1.672511 0.241575 0.258609 6.691589 -5.063162 -1.386853
125.100000 269.979334 443.841998 630.503259 2.595199 0.067263 0.258609 10.796509 -8.678435 -2.050811
125.100000 82.069623 384.600612 580.474546 3.659426 -0.201645 0.258609 10.711676 -8.580348 -2.332973
125.100000 339.987847 406.622955 471.327249 2.029661 1.422140 0.258609 4.943775 -2.699530 -0.822105
125.100000 731.883215 765.757883 808.440156 3.770712 -0.749171 0.258609 3.148061 -3.058907 -0.838325
125.100000 405.771890 444.378900 652.167420 0.547389 0.153671 0.258609 8.768633 -8.072597 -0.542365
125.100000 840.791741 921.481237 955.331084 0.003093 0.089762 0.258609 6.888848 -4.449345 -2.349741
125.100000 94.964453 185.711611 439.324847 2.166114 0.489889 0.258609 6.570531 -5.659753 -0.420890
125.100000 654.120235 787.827308 836.160197 3.967528 0.028198 0.258609 8.994111 -5.780002 -3.185911
125.100000 482.847210 564.495184 665.375504 3.131338 -0.462399 0.258609 6.464137 -5.513466 -1.413071
125.100000 265.290191 275.594050 350.359158 0.997087 1.006364 0.258609 2.737233 -1.638775 -0.092095
125.100000 90.180945 368.887172 595.172949 3.726100 -0.146964 0.258609 11.291275 -9.324002 -2.114237
125.100000 550.202173 621.851809 694.740781 1.995694 0.209986 0.258609 6.156920 -4.559247 -1.387687
125.100000 169.324512 506.100227 610.652267 3.638916 0.102121 0.258609 11.478465 -7.617558 -3.758785
125.100000 425.332395 459.558200 548.458488 1.287030 0.809761 0.258609 4.772318 -3.462093 -0.500464
125.100000 345.591484 422.560369 579.801294 1.294681 0.935339 0.258609 8.098274 -6.185940 -0.976994
125.100000 430.360317 452.178894 689.497504 1.524630 0.123639 0.258609 9.714385 -9.272554 -0.318193
125.100000 297.389779 319.122669 399.313412 3.624411 0.364271 0.258609 2.711106 -2.125429 -0.221406
125.100000 222.117938 335.361325 607.474937 2.244429 1.487928 0.258609 12.053379 -9.522242 -1.043209
125.100000 177.586045 255.418491 574.970904 1.013257 0.391171 0.258609 10.274664 -9.326586 -0.556907
125.100000 168.345240 230.404817 599.282673 2.834318 0.730166 0.258609 11.662799 -10.523712 -0.408921
125.100000 68.773192 74.634100 173.451587 2.223859 -0.243000 0.258609 0.594984 -0.824095 -0.013889
125.100000 293.076357 506.332932 516.930482 1.882062 1.331868 0.258609 7.324445 -3.175482 -2.817094
125.100000 29.084167 299.592099 436.678685 1.922173 0.723042 0.258609 6.997164 -4.804931 -1.469191
125.100000 252.365763 429.059915 647.977314 3.176105 0.389841 0.258609 12.161475 -9.782013 -1.989621
125.100000 61.526838 234.182433 401.666973 3.122392 -0.316153 0.258609 4.890761 -4.363239 -0.843675
125.100000 745.067743 814.075641 940.586479 1.755275 0.595849 0.258609 11.488075 -9.114296 -1.777930
125.100000 418.110941 469.648216 576.524185 2.005754 0.751833 0.258609 5.959162 -4.451287 -0.756043
125.100000 274.851730 558.109813 635.782823 3.778400 -0.386022 0.258609 10.476439 -6.963606 -3.898855
125.100000 199.378503 300.600786 322.211229 3.338604 0.663303 0.258609 2.780703 -1.281108 -0.836292
125.100000 356.509298 417.151482 577.688621 0.704861 -0.079417 0.258609 6.749364 -6.053507 -0.775274
125.100000 145.139352 447.452283 534.260485 3.009512 0.472595 0.258609 9.209750 -5.776812 -2.960343
125.100000 120.915928 225.238789 362.315115 2.733129 0.486737 0.258609 4.341968 -3.258499 -0.596732
125.100000 500.205830 750.827932 758.100202 4.062059 0.583565 0.258609 11.308334 -5.543714 -5.181055
125.100000 367.590692 522.797332 653.123206 3.846768 0.287235 0.258609 9.919299 -7.348468 -2.283597
125.100000 277.891031 507.157062 629.098396 2.016003 0.631320 0.258609 11.158829 -7.553339 -2.974170
125.100000 85.273879 416.171313 583.774118 2.754426 -0.220739 0.258609 10.801820 -8.280690 -2.741869
125.100000 198.893076 565.124187 609.098811 3.074452 1.410371 0.258609 12.364264 -6.330209 -4.623685
125.100000 291.855160 489.402311 521.459768 1.699849 -0.371050 0.258609 5.800570 -3.621299 -2.550320
125.100000 23.056250 246.346948 558.227674 4.074208 0.384992 0.258609 10.666126 -9.287095 -0.994038
125.100000 501.862454 552.374645 779.820389 3.579591 0.402963 0.258609 12.176838 -10.893912 -0.879963
125.100000 71.012280 93.941747 298.880351 3.819730 0.726064 0.258609 3.511666 -2.723100 -0.062501
125.100000 286.741298 433.174597 661.586145 1.836808 0.268974 0.258609 12.017129 -10.006141 -1.742013
125.100000 345.568333 548.312744 613.521926 3.551125 0.169058 0.258609 8.662405 -5.498611 -2.994735
125.100000 123.416375 233.183675 598.577282 1.327020 0.966936 0.258609 12.304868 -10.691111 -0.646821
125.100000 654.702145 714.745690 771.294937 1.741056 1.852801 0.258609 7.347579 -4.136021 -1.358756
125.100000 690.763563 704.905636 773.429504 3.520933 1.585190 0.258609 5.585418 -3.674072 -0.326156
125.100000 643.212037 710.046133 804.209177 0.093470 0.211415 0.258609 7.912872 -6.206913 -1.494543
125.100000 146.209295 428.339333 621.442208 2.582225 0.170270 0.258609 12.227024 -9.378166 -2.678588
125.100000 240.042150 249.642764 609.108876 0.671789 0.031044 0.258609 10.388417 -10.279686 -0.077686
125.100000 345.101818 540.961301 592.977502 2.086553 -0.139993 0.258609 7.544820 -4.817077 -2.867735
125.100000 432.970257 442.087526 676.576868 0.037666 0.723501 0.258609 9.656445 -8.801109 -0.131835
125.100000 406.299487 468.386617 539.452391 0.283263 1.272944 0.258609 5.434805 -3.264467 -0.897395
125.100000 38.519224 66.463731 577.548325 1.754212 -0.057651 0.258609 10.917243 -10.926416 -0.048478
125.100000 627.258720 750.768554 792.418688 3.806687 0.957513 0.258609 8.706666 -4.936675 -2.812478
125.100000 608.299932 787.146788 823.591594 3.225064 0.531134 0.258609 10.719326 -6.064138 -4.124054
125.100000 224.706565 313.145834 539.351806 0.297694 -0.155392 0.258609 7.789856 -7.159221 -0.786028
125.100000 191.300300 428.672187 636.953661 1.836262 -0.258705 0.258609 11.940190 -9.767075 -2.431820
125.100000 121.906442 200.944334 300.409616 3.351865 0.186456 0.258609 2.677855 -2.069735 -0.421664
125.100000 785.623162 920.320340 978.593445 1.476166 0.247990 0.258609 11.499275 -7.454177 -3.797108
125.100000 197.987301 587.470545 640.197306 3.058033 -0.520194 0.258609 11.729579 -7.194536 -5.055236
125.100000 779.998377 941.217826 957.959421 1.835688 -0.080896 0.258609 10.140824 -5.636262 -4.585457
125.100000 196.913420 335.853875 509.207392 1.655206 -0.187907 0.258609 7.099993 -6.064704 -1.223196
125.100000 239.849181 474.386567 602.172337 3.141150 0.180547 0.258609 10.263299 -7.314641 -2.768111
125.100000 213.537538 283.970955 594.141752 3.971220 -0.082190 0.258609 10.077310 -9.580459 -0.579041
125.100000 157.683871 362.419084 467.802344 1.895358 -0.596064 0.258609 5.814631 -4.651105 -1.759591
125.100000 113.234765 200.736691 242.453260 2.314767 -0.494039 0.258609 1.024946 -1.065005 -0.453981
125.100000 53.809207 54.121103 184.211609 2.272983 -0.159615 0.258609 0.866179 -1.025238 -0.000556
125.100000 281.575393 408.570407 681.036250 3.195079 -0.296304 0.258609 12.411928 -11.259936 -1.448296
125.100000 263.987744 502.332976 610.186913 2.709013 0.485339 0.258609 10.487274 -6.983743 -3.018192
125.100000 654.500242 782.636253 834.085489 0.672501 1.606624 0.258609 10.441578 -5.791975 -3.042979
125.100000 349.083799 491.085931 545.314985 2.021970 0.744467 0.258609 6.544881 -3.828937 -1.971477
125.100000 142.396580 279.945840 588.246615 4.083586 1.648124 0.258609 12.414113 -9.806030 -0.959959
125.100000 284.917149 324.070142 514.176090 2.543668 -0.466988 0.258609 5.587585 -5.660567 -0.394006
125.100000 96.001347 519.964533 544.865482 2.828426 0.361258 0.258609 9.868236 -5.191642 -4.315336
125.100000 773.264163 853.173195 989.838599 2.196155 -0.594567 0.258609 12.025004 -10.471924 -2.147647
125.100000 138.995076 224.281991 433.929535 2.416495 0.490655 0.258609 6.075136 -5.072504 -0.511977
125.100000 83.571586 246.042035 284.455694 3.632862 0.790996 0.258609 3.234344 -1.558417 -0.884931
125.100000 247.237477 362.461127 450.731104 2.534474 1.979954 0.258609 6.673990 -3.533158 -1.160878
125.100000 37.271163 52.186787 174.615884 0.955207 0.287381 0.258609 1.249162 -0.939732 -0.022049
125.100000 572.040813 753.428623 815.233130 1.815231 0.921380 0.258609 12.071303 -7.177023 -3.972900
125.100000 383.650753 624.394056 643.964237 3.466665 0.457684 0.258609 9.298389 -4.830525 -4.010180
125.100000 124.267458 486.555657 548.120602 1.236823 -0.376793 0.258609 9.041999 -5.762006 -3.656785
125.100000 292.657172 379.509846 604.882838 0.243376 1.602924 0.258609 10.864443 -8.296823 -0.964695
125.100000 55.658311 107.736655 305.006426 4.068723 -0.777263 0.258609 2.194879 -2.831529 -0.140613
125.100000 216.915553 333.323964 535.231232 3.105862 1.038516 0.258609 8.951138 -6.854183 -1.058439
125.100000 576.220187 718.729811 744.760045 0.871032 0.517350 0.258609 7.875332 -4.308494 -3.049488
125.100000 424.716249 592.746553 705.221023 2.509188 0.087001 0.258609 10.562009 -7.649894 -2.825114
125.100000 176.802968 330.328074 424.622689 1.112098 1.492901 0.258609 6.418710 -3.639251 -1.286558
125.100000 613.625127 654.814213 706.970954 3.166034 0.355381 0.258609 4.429416 -3.210695 -0.863340
125.100000 640.478548 679.993951 854.732150 2.240743 1.029084 0.258609 11.616508 -9.725189 -0.862235
125.100000 254.882502 405.215305 458.805055 0.144481 1.218368 0.258609 6.028236 -3.170065 -1.639804
125.100000 203.349221 335.742211 458.024141 4.043456 -0.230027 0.258609 5.336606 -4.387245 -1.179389
