mh MH MA MC la2 laL la1 la3 la4 la5
1.2510000000e+02 2.9742775448e+02 4.4233234467e+02 4.6205669446e+02 6.8622149509e-01 -4.6334949684e-02 2.5860945866e-01 4.0858985013e+00 -2.3608897731e+00 -1.7713436778e+00
1.2510000000e+02 8.6690187204e+02 8.9290908775e+02 9.3317429997e+02 2.2103879938e+00 1.2486154403e+00 2.5860945866e-01 5.1912229616e+00 -3.1863152477e+00 -7.5629227367e-01
1.2510000000e+02 2.6663912474e+02 6.3769545756e+02 6.4374723957e+02 2.0776833421e+00 -7.2587519114e-01 2.5860945866e-01 1.0620350125e+01 -5.8012607820e+00 -5.5449645341e+00
1.2510000000e+02 5.4671332514e+02 5.6422760406e+02 6.1025037717e+02 1.8399927422e+00 -1.7145849653e-02 2.5860945866e-01 2.4122963787e+00 -2.1079185107e+00 -3.2152371760e-01
1.2510000000e+02 4.8039280273e+02 5.9386340143e+02 5.9987497860e+02 3.8158140784e+00 1.3028348450e-01 2.5860945866e-01 4.3960229597e+00 -2.2514540855e+00 -2.0142853897e+00
1.2510000000e+02 7.6489548789e+02 8.8705267451e+02 9.2407126863e+02 2.7337221330e+00 -4.8996908666e-01 2.5860945866e-01 8.3950399067e+00 -5.5503976515e+00 -3.3346113418e+00
1.2510000000e+02 2.6825363178e+02 4.7586349109e+02 5.0191628979e+02 3.8388163617e+00 -6.4881196101e-01 2.5860945866e-01 5.2987044311e+00 -3.3947030668e+00 -2.5528133253e+00
1.2510000000e+02 8.6115553979e+02 9.2583583173e+02 8.6850685965e+02 2.1700429943e+00 5.3469668849e-01 2.5860945866e-01 9.5492610073e-01 1.4897303273e+00 -1.9099597396e+00
1.2510000000e+02 1.2455260510e+02 5.5723972116e+02 5.6273468998e+02 1.9129409090e+00 5.5104359571e-01 2.5860945866e-01 1.0504014046e+01 -5.0781810487e+00 -4.8747894011e+00
1.2510000000e+02 7.0082444768e+02 7.3199949774e+02 7.5969455434e+02 1.2840601788e+00 9.1332939932e-01 2.5860945866e-01 3.7549220171e+00 -2.1034678538e+00 -7.3812476397e-01
1.2510000000e+02 3.5253057098e+02 4.4378715266e+02 4.8593958824e+02 1.5737571784e+00 9.4415287863e-01 2.5860945866e-01 4.6410092452e+00 -2.4960295870e+00 -1.2008267796e+00
1.2510000000e+02 6.0239699399e+02 7.1117096312e+02 7.0248824533e+02 4.0425744081e+00 1.3162807122e+00 2.5860945866e-01 5.6327456622e+00 -1.9554034057e+00 -2.3610615443e+00
1.2510000000e+02 7.5311270797e+02 9.0577475929e+02 7.5894568540e+02 7.9193683920e-01 1.6286522435e-01 2.5860945866e-01 4.5435185530e-01 3.8933432266e+00 -4.1848298575e+00
1.2510000000e+02 4.5081549941e+02 7.0447990793e+02 7.2615956251e+02 2.5523712800e+00 -8.4567541237e-03 2.5860945866e-01 1.0701870951e+01 -5.8676856575e+00 -4.8426420478e+00
1.2510000000e+02 5.0722621240e+02 6.8245569234e+02 7.1249860648e+02 1.3154577679e+00 1.2812985613e-01 2.5860945866e-01 8.4028285700e+00 -4.8298685622e+00 -3.4448301517e+00
1.2510000000e+02 3.6918720822e+02 3.7766778552e+02 4.3186677661e+02 3.9864442433e+00 -3.4553368647e-01 2.5860945866e-01 1.3138528570e+00 -1.5547239499e+00 -1.0466259354e-01
1.2510000000e+02 5.4731389099e+02 6.1154910346e+02 6.0339132282e+02 2.9057653220e+00 6.6104333058e-01 2.5860945866e-01 2.7936559677e+00 -9.0252785514e-01 -1.2300847820e+00
1.2510000000e+02 1.1139869703e+02 1.4988111485e+02 1.5494620163e+02 4.1158769236e+00 -3.7562772940e-01 2.5860945866e-01 7.6975299750e-03 -2.1717616014e-01 -1.6614909923e-01
1.2510000000e+02 5.3978690161e+02 5.9026867763e+02 6.2995768393e+02 2.8965474786e+00 1.2086007726e+00 2.5860945866e-01 4.6945147260e+00 -2.5432341224e+00 -9.4267983093e-01
1.2510000000e+02 8.9268479227e+01 5.2733763238e+02 5.3848150959e+02 4.1427399784e+00 -9.4735784446e-02 2.5860945866e-01 9.2248978591e+00 -4.8560848772e+00 -4.4635487663e+00
