S	T
0.0019546	-0.000994757
-0.0218241	0.0299621
-0.00785071	0.0611352
-0.00680635	0.0812999
0.0590594	0.0608221
-0.00400737	0.0171177
-0.0256692	-0.00441568
6.3007e-05	-0.00477972
-0.00339836	0.016784
0.0576218	0.160279
0.0079382	0.0773748
-0.0201486	0.0426358
-0.00546105	-0.0048041
0.00813184	0.0600712
-0.00547111	0.0565606
-0.00205225	0.0107053
0.0122839	0.045735
-0.00482401	0.0384555
-0.00331775	0.0115249
-0.0168427	0.0943833
-0.00544951	0.0313108
-0.0191372	-0.0230302
0.0140836	0.0599102
0.000648719	-0.00480781
0.00358275	0.00874334
-0.0211563	0.0616505
0.0049042	0.0842055
0.0281087	0.0346948
0.00415868	0.0254693
-0.00271358	0.0052631
-0.00363335	0.0657707
-0.0103456	-0.0273645
-0.0128436	0.0719497
5.73811e-05	-0.0043626
-0.00819066	-0.0159389
-0.0179273	-0.014742
0.0157753	0.124328
-0.0166957	0.0840284
-0.00720517	0.09804
-0.0163913	-0.011031
-0.00992885	0.10383
-0.00307569	-0.000692403
-0.0171302	0.0384337
0.110605	0.066649
0.00327428	0.00326292
0.0268593	0.138908
0.0602719	0.1052
-0.0227923	0.0701332
0.0292738	0.018985
0.0191579	0.0139749
0.00826197	0.0514935
0.12147	0.190698
-0.0469872	0.00101659
-0.0083767	0.0552599
0.0662571	0.0656585
-0.0190149	0.0141259
-0.0225243	-0.0133127
-0.0513281	0.0632063
-0.00364492	0.0616889
-0.00125672	0.00522456
0.00574892	-0.00137732
-0.00427131	-0.00871002
-0.00428884	-0.00687937
0.0603751	0.0643775
0.0350499	0.00730691
-0.0172088	0.0446444
0.0127812	0.116729
-0.0125416	0.00529085
0.0173335	0.0529437
0.00429242	0.0907313
-0.0120114	0.0199114
0.00487015	0.111659
0.0392083	0.0606098
0.0100084	0.0252671
-0.0182796	-0.00289457
-0.0118266	0.0996042
-8.18641e-05	-0.00126151
-0.0196547	-0.0222159
-0.00563517	-0.0197784
0.0999361	0.0930605
0.00795838	0.0963515
0.0182614	0.0227435
-0.0175771	0.0445316
-0.00618907	0.0597252
0.00695762	0.0410242
-0.00362317	0.0324953
0.00218931	0.0104043
-0.0161704	0.10146
0.0423894	0.0808592
0.20123	0.235
-0.00642323	0.0678418
-0.0132771	0.0718407
-0.0219233	0.0352957
-0.0117042	0.0351583
-0.00623528	0.11238
0.0778284	0.159202
-0.0152607	0.0645885
0.0116837	0.043679
0.016187	-0.00265604
0.00938716	0.0453032
-0.00450831	0.00671545
-0.00291067	0.0280219
-0.0290666	0.0459587
-0.0139001	0.108763
0.0184247	0.0309249
-0.00867323	-0.0259025
-0.0134112	0.039203
-0.0225747	0.0685947
0.0912109	0.0680886
0.015138	0.0990997
0.0103333	0.120631
-0.0177322	0.0293272
0.0604381	0.166645
0.0290675	0.111248
0.0543846	0.0680322
0.00434654	0.0156373
0.0123072	0.0292522
-0.000655238	0.00159668
0.00467334	0.0240123
0.0074719	0.0446021
-0.0130339	0.1101
0.0167401	-0.00221487
-0.0129255	0.0118468
0.0828345	0.0832857
-0.00388039	-0.00684458
-0.00914955	0.047298
0.0855046	0.0514136
-0.0203672	0.0825038
0.114022	0.0685077
0.0158134	0.0472028
-0.0222612	0.06702
-0.0147649	0.105173
0.141406	0.097166
0.00968759	0.0101251
0.244002	0.264034
-0.021835	0.0225198
0.00598745	0.0746766
-0.0136819	0.0937588
0.006656	0.0133323
-0.0119096	0.00393493
0.142944	0.205225
-0.0213802	-0.00924846
0.0850452	0.0800267
0.00366947	0.0196804
-0.0349217	0.00684161
0.061779	0.13487
-0.00365586	0.0109762
-0.00901118	0.0307206
-0.00298842	0.0186681
0.0156455	0.0207257
0.000929897	0.00363456
-0.0248399	0.0455299
-0.0205318	0.0367693
-0.018164	-0.00745937
-0.00798403	0.0819247
-0.0229454	0.0635856
0.00473411	0.0349599
0.00797288	0.00505391
0.00562057	0.0492024
-0.0110906	0.0944767
0.0262481	0.0971748
0.0561584	0.131693
-0.0155693	0.0552447
-0.00265801	0.0069326
0.00413099	0.0445271
-0.00365131	0.0601567
-0.00566192	0.00355273
-0.0138456	0.0235045
0.0515366	0.0674566
0.0135524	0.000437393
0.0133563	0.030839
0.0189984	0.0899625
0.0423847	0.0852907
0.00580059	0.114374
-0.022997	0.00139685
-0.00609288	0.0960768
-0.0307109	0.0767618
-0.00108066	-0.0074679
-0.0203874	0.0350718
-0.0698927	0.0309675
-0.0047823	0.00888567
0.0189317	0.028343
-0.00323464	0.0164558
-0.00668248	-0.00619474
0.0195829	0.0935759
-0.0102863	0.0662283
-0.0205709	0.0712251
-0.0113718	0.102133
0.013922	0.0324485
-0.00804017	0.00179416
0.0101956	0.000819856
-0.0107807	0.0998162
-0.018602	0.099521
0.0308809	0.0303811
0.0100376	0.067233
-0.0103666	0.10362
0.0330928	0.0252623
-0.00550882	0.057176
-0.00795787	0.00331661
-0.012296	-0.00771196
0.00645081	0.0697074
-0.00261006	0.0303447
0.00360817	0.0421735
0.0187392	0.0864799
0.053285	0.0636204
-0.033594	0.0746689
0.0587016	0.0530524
0.236063	0.227453
-0.0160434	0.0239352
0.00219085	0.0100408
-0.0302447	0.0685979
-0.0143783	0.0827756
0.0193884	0.0547174
0.00742554	0.101607
-0.0221121	0.0561617
-0.00737285	0.10477
-0.00989754	0.0700637
0.0486673	0.0812553
-0.0214493	-0.0305895
-0.0295073	0.0257144
0.010782	0.0744719
0.00457118	-0.00701635
-0.0072124	0.0781419
0.00732397	0.0756099
-0.0173644	0.033965
-0.0162767	-0.0167699
0.00663658	0.0784392
-0.0074098	0.0573444
-0.00237039	0.00553188
-0.0225068	0.0600244
-0.00751309	0.000991478
0.0364829	0.0915403
-0.00310767	0.0145847
0.0324846	0.0477903
-0.0169864	0.0673117
-0.0115393	0.010336
-0.00139734	-0.0140017
-0.0115492	0.0315963
-0.00276241	0.0406473
-0.0189261	0.0679842
0.0123573	0.0637759
0.00660458	0.0123179
-0.0170132	0.0860639
0.00501712	0.0946514
0.0668446	0.131351
0.038603	0.082768
-0.00370211	0.0225818
-0.0237026	0.0817255
0.0396323	0.0593859
0.0678865	0.140898
0.0636382	0.118961
-0.00928304	0.00208864
0.0305517	0.120928
-0.00492043	0.0891573
-0.0124484	-0.000520202
-0.00853073	0.107587
-0.0140873	-0.00205403
0.00312127	0.0133154
0.0187513	0.00310411
0.00671844	0.00381314
0.022102	0.0902916
0.00422566	0.0403596
0.0480507	0.0434602
0.00970321	0.110589
-0.00210289	-0.00765816
-0.00190455	-0.0204408
-0.0169472	0.0302134
0.00838043	0.104271
0.00477651	0.0753178
0.0551528	0.0241379
-0.00353254	0.0560643
0.0703709	0.0497967
0.000248496	-0.0182968
0.13946	0.199551
-0.000597744	-0.00761983
0.0149237	0.0606697
0.100605	0.100069
0.0538013	0.0592944
0.000685087	0.000561624
0.0579134	0.0568705
0.0117867	0.042491
-0.0118472	0.015229
-0.0015581	-0.0173466
0.0193805	0.0438822
-0.00978052	-0.0147802
-0.0380137	0.0316484
0.0114127	0.116726
-0.00485731	0.112509
0.00954115	0.00147126
-0.0223304	0.0879751
0.0133182	0.0175442
0.00592277	0.0425183
-0.00898487	0.075349
0.0113139	0.0855748
0.0116108	0.0498609
0.126829	0.0890053
0.0124012	0.0228698
0.0050837	0.11586
-0.0163546	0.00978232
0.000565624	-0.00243761
-0.00335988	0.0366347
0.026436	0.0702809
-0.0229003	0.0977653
-0.00297258	-0.0179088
0.016229	0.0145663
0.0246891	-0.00324138
0.0630351	0.11782
-0.00741966	0.0686711
-0.0155869	-0.0192551
-0.0224799	0.0145305
-1.10649e-05	-0.000869102
0.0563526	0.114297
-0.00300221	-0.0171405
-0.0179477	-0.0116626
0.0130426	0.0968823
0.00033693	-0.00249236
-0.00138321	-0.00660297
0.00936204	0.0014393
-0.00515159	-0.0013488
-0.00986742	-0.00353333
0.0419262	0.0673302
-0.00124834	0.000350308
-0.00663666	-0.0174584
-0.0107982	0.0429856
0.0172667	0.0636743
-0.0212317	-0.0234313
0.194789	0.189716
0.00884048	0.0756888
-0.00912965	0.110336
0.0352156	0.0299924
0.0759378	0.124989
-0.00584437	0.0333636
0.0145351	0.0177042
0.0156118	-0.00133709
0.00117796	0.00308348
-0.0162461	0.00264315
0.027171	0.111819
-0.0161796	0.0401969
0.00368507	0.0200874
0.101657	0.0936878
0.0145342	0.0324597
-0.0093018	-0.0117953
-0.00909933	-0.00448921
0.0183356	0.101379
-0.00450068	0.0673377
0.0762205	0.121247
0.0792282	0.167381
-0.0205305	-0.0290273
0.00697754	-0.00928367
0.0478016	0.141755
0.0299926	0.011805
0.0252698	0.0361927
-0.0104621	0.0241137
-0.0228923	0.0612869
-0.00366575	0.0083845
0.0279756	0.128052
0.0472201	0.147152
0.0150189	0.00563402
0.0237826	0.130531
0.0435564	0.104037
-0.000405509	-0.00559147
-0.00342238	0.0134552
0.00524084	0.0220625
-0.00420639	0.0118171
-0.00773	-0.0128311
-0.0103283	0.0590077
-0.00994793	-0.0215376
0.218083	0.179011
0.058344	0.0222229
0.0514454	0.0423299
0.0115926	-0.00265617
0.0582544	0.0762334
-0.0231516	0.0929975
-0.0189469	0.0998087
-0.00205933	-0.0121563
0.148574	0.121734
0.0733368	0.114281
0.0130321	0.0275712
0.0146816	0.0923629
0.00859818	0.0121695
-0.00843775	0.0550815
0.0663328	0.0646975
-0.00511925	0.085441
-0.00924863	0.0367341
0.00186669	0.013341
0.00641553	0.047495
-0.0208453	0.0252495
-0.024426	0.0928888
0.00658324	0.0548274
0.0978702	0.0587448
-0.00740587	0.0562528
-0.0260437	0.0980865
-0.000884492	-0.000636162
0.00177592	-0.0039586
-0.00220774	-0.00484525
-0.0154285	-0.0105394
-0.00438618	0.0213211
0.0015478	0.00704284
-0.0207892	0.0278989
-0.00480452	-0.0045298
0.0624324	0.0843115
-0.0222217	0.0173045
-0.0155311	0.0256274
-0.0141442	-0.0144582
-0.0109399	0.0919026
0.0319139	0.137841
-0.00429988	0.0414414
-0.00123547	0.0011213
0.0691843	0.0278439
0.00212321	0.0216168
-0.00651894	0.106938
-0.00418624	0.0152309
-0.00061765	-0.0037637
-0.00731814	0.021181
0.0159777	0.0459016
0.0205471	0.00839012
-0.000767143	-0.0187502
0.161424	0.194268
-0.00186863	0.00241265
-0.0142955	0.028283
0.0652326	0.126713
-0.00698363	0.0200427
0.00170151	-0.0196249
-0.0155011	0.0204481
0.0517071	0.0623126
0.0221434	0.106918
0.0222709	0.0980597
0.00585447	0.0708026
-0.0110153	0.00442632
0.0983913	0.0602749
-0.017696	0.0204276
-0.0226565	0.0669093
0.00878915	-0.00377026
-0.011087	-0.0234094
-0.00535981	0.0909788
0.0191904	0.0973113
0.0119011	0.0554411
0.0450143	0.0922921
0.0471207	0.042823
0.0405709	0.11612
0.00441596	0.00201834
0.010633	0.0173717
-0.00620085	0.0860477
0.000991173	0.00159212
0.00756224	0.0875779
0.0815153	0.145477
-0.0129989	0.0581096
-0.00522832	0.0165338
0.0115292	0.0616263
-0.0147122	0.0297671
0.00949993	0.0749776
0.0019696	0.00173485
-0.00266346	0.0146757
0.0111515	0.0169063
0.033714	0.1433
-0.00860615	-0.00400323
-0.0151971	0.00906035
-0.0188199	0.0931664
0.0325065	0.0618036
-0.00672359	0.0521656
0.031085	0.0415005
0.00326981	0.0537174
0.00325326	0.00655731
0.00884692	-0.0111852
0.00169174	0.00113681
0.00344392	-0.00534749
0.00525198	0.0344238
0.130282	0.18125
-0.0036612	0.0245971
0.0123166	0.0711475
0.017418	0.0347141
0.0058801	0.0384691
-0.0105494	0.000127656
0.00200889	-0.0169226
-0.0198387	0.0946876
-0.0196842	0.104295
0.00576265	0.0315602
0.0366141	0.0470765
0.0273052	0.0217231
7.06515e-05	-0.00167019
0.0120178	0.0864458
-0.0279656	0.0928668
0.00583889	0.089358
0.0159465	0.0107056
-0.00814577	-0.00383062
-0.0210396	-0.013701
-0.00122607	-0.0202525
-0.0085699	0.0131591
-0.0213996	-0.00813387
0.0225687	0.00794519
0.00441957	0.00984384
-0.0111613	0.00359837
0.00316378	0.00990704
-0.00439755	0.0649611
0.0136383	0.0890954
0.0691076	0.0575202
0.0289151	0.0627949
-0.0104683	-0.0104756
0.0428957	0.0103101
0.00494695	-0.00702572
0.00684867	0.00564785
0.00232556	0.00141629
-0.0160088	0.0748906
0.0178509	0.114477
0.00759834	0.0676395
-0.0110987	0.0779287
0.0620306	0.0248622
-0.00800748	0.0331787
0.0281805	0.135783
0.00312059	-0.0145007
-0.00524241	-0.00817244
-0.0160479	0.099921
0.00489529	-0.00784826
0.00334878	0.0265924
0.177782	0.126749
-0.0276474	0.00306802
-0.00615907	0.034292
-0.000650445	-0.0157884
0.00499447	0.0625058
-0.00715552	0.00683095
0.00274507	-0.00250094
0.0209128	0.0908984
0.0408127	0.0453888
0.00746374	0.0901891
-0.00768949	0.0235581
-0.0251232	0.0375594
0.0173326	0.0636599
-0.0246572	0.0742713
0.105558	0.139368
-0.00536219	-0.016223
-0.0214065	0.0296835
-0.00614368	0.0919483
-0.00445355	0.0609689
0.19016	0.160564
0.0045793	0.0979864
-0.00290968	-0.015845
-0.00640457	0.0252722
-0.00252235	0.00448157
-0.00692035	0.109454
-0.0019392	0.00930126
-0.0219328	0.0817688
0.0031457	-0.0107935
0.0981645	0.182335
0.00764839	0.11411
-0.0138273	0.030692
-0.0102524	0.0126874
-0.0192095	0.0442393
-0.0221296	0.00262975
-0.0206117	-0.0283794
0.0334759	0.00684358
-0.000247321	-0.0126841
-0.00724115	0.0160582
-0.00114631	-0.010999
0.050647	0.0859823
-0.0155237	0.0129818
-0.0185289	0.00528905
-4.00169e-05	-0.000219017
-0.0137998	0.107609
0.00745985	0.0338437
0.0244549	0.0143927
0.00573953	0.00536793
-0.0209805	-0.033828
-0.00178262	0.0125228
0.0223838	0.0175401
-0.00648448	0.0197094
-0.00617346	0.0207965
0.00791589	0.0656268
0.00336222	0.0267944
-0.0112729	-0.00187117
0.00260905	0.0277301
0.0390098	0.0180043
0.0534133	0.0817155
-0.0112715	-0.0233222
0.000580483	0.000974809
0.00822502	0.00333252
0.0424834	0.0100092
0.00612479	0.0723828
0.0213887	0.0611133
-0.0177656	0.0191415
0.0859169	0.0813217
0.0215455	0.0248126
0.0311291	0.142215
0.00365613	-0.0058932
-0.00439746	0.0133976
0.0282797	0.0214795
-0.0130091	0.0487354
0.0182103	0.0910751
0.0245218	0.124596
-0.00644467	0.0996593
-0.0205754	0.0288516
-0.00942114	0.0562795
-0.00230949	-0.0161558
0.0415555	0.0350024
0.00275838	0.000282057
0.00574961	0.0958347
-2.57965e-05	-0.0137494
-0.0208411	0.0891696
0.00668282	0.0765636
-0.00928028	0.0679121
-0.00776791	-0.0243675
-0.00500877	0.0144233
-0.00827109	-0.0221015
-0.00300373	0.0446964
-0.0173481	0.0878214
0.00148092	-0.00155238
0.0421865	0.14934
-0.00815375	-0.00825863
-0.0136758	0.103581
-0.0202382	0.0901374
0.00820281	0.0388769
-0.00155682	0.00441582
-0.0049004	0.107118
-0.0013006	-0.00571443
-0.00317723	0.0266421
-0.0044579	-0.0199854
-0.00693042	0.0786571
-0.00609051	0.110248
0.150287	0.180069
-0.0115231	0.063837
0.000137854	-0.00112942
0.00367	0.00845505
0.0199188	0.101011
-0.0154934	-0.00761803
0.0231148	0.00106632
-0.00267692	-0.0159906
0.000629556	-0.00233535
-0.0209993	0.032876
0.0237912	0.0343689
0.00024096	-0.00764537
-0.00916873	0.0540431
-0.0181517	0.0494738
-0.0187886	0.0815806
0.0573604	0.139842
0.00175796	0.00157415
-0.00717674	0.0656186
-0.0229559	0.0103677
-0.000352166	-0.000122706
-0.0199168	0.0536682
-0.012837	-0.0239608
0.0042595	0.0289181
0.009844	0.0166086
0.0192796	0.0817069
0.00397273	0.0552703
-0.0226702	0.0661924
0.0153396	0.119494
0.0107434	0.0400172
-0.016593	0.0627562
-0.010908	0.00608235
0.00825874	-0.012016
-0.00360741	0.0478121
0.0197051	0.028875
0.0528571	0.145977
-0.00300332	0.0250597
-0.00988031	0.00165721
-0.00968078	0.0766826
0.00934388	0.0346523
0.0982936	0.178028
-0.0215391	0.000316372
-0.0097852	-0.00605845
0.00576267	0.0567276
0.00622621	0.102393
-0.0152526	0.0765457
0.176588	0.162559
0.0548499	0.0959967
0.00445564	-0.00761653
-0.0040855	0.0695068
-0.00565192	0.0615901
-0.00141375	-0.000420933
-0.000933328	-0.0163253
0.00115095	-0.00398222
0.0380971	0.141724
0.0818409	0.0831138
0.000670584	0.000284116
-0.00118442	0.00446878
-0.0132013	0.0690912
-0.0137089	0.0771966
0.0284488	0.111207
-0.0218983	-0.0215276
-0.00705063	0.0326901
-0.00108461	-0.0143365
-0.00875679	0.0336118
-0.0067719	0.0954992
-0.0204716	0.00494915
0.0102605	0.128009
-0.0110972	0.0490136
0.0202129	0.109711
0.044755	0.114112
0.0710942	0.0918484
-0.0131252	0.0777176
-0.00387884	-0.0233645
-0.0108736	-0.000544358
0.00293558	0.0164244
-0.0108051	0.0873317
0.00766949	0.0422116
0.00341799	0.0121146
-0.00795902	0.0504036
-0.00948111	0.0183557
-0.00162132	0.000850282
0.0100369	0.12234
0.0745881	0.0421988
-0.00487782	0.0568545
-0.00646071	-0.00821747
0.00570881	0.0783631
0.0102629	0.0101683
0.0256226	0.0713196
0.000121549	-0.00548171
0.00475268	-0.00934489
-0.0221645	-0.00775019
0.00205188	0.0145858
0.0446389	0.149034
-0.0230495	-0.00548745
0.00939084	0.0377761
0.00792605	0.0269683
0.0100818	0.10096
-0.00665126	0.0772551
0.00516499	0.02569
0.019811	0.0400485
0.00311689	0.0300032
-0.00503022	0.0125703
-0.018985	-0.0108151
-0.0373196	0.0782148
0.0622345	0.145274
0.0217156	-0.00530888
-0.0119442	0.0654683
-0.0286671	0.0917951
-0.00851863	-0.0179241
0.00024816	-0.0181782
-0.0265814	0.050746
0.1278	0.19924
-0.0104528	-0.000294654
-0.00702082	0.0103151
0.00513106	0.0534126
0.00211058	0.00626235
-0.0171228	0.0992662
0.000782305	-0.0191554
0.0271	0.0219666
-0.0127973	0.0873404
-0.0218688	-0.0255518
-0.0472963	0.0194146
-0.0109363	-0.00461234
-0.00289127	0.0396761
-0.00866264	0.0977485
0.0115316	0.101409
0.00839006	0.0992463
0.160645	0.128125
0.0478439	0.0580557
-0.00773413	0.0393828
1.23445e-05	-7.46138e-05
-0.00332837	0.0346622
-0.0131268	0.0677798
0.0010951	-0.0170728
-0.0211533	0.0498247
0.00968858	0.0652177
-0.00624296	0.000189779
-0.0126407	-0.0258224
0.00670195	0.0376534
-0.00703103	0.107306
-0.00581666	0.0327238
-0.0179565	0.0228037
-0.0037561	0.0334503
-7.28651e-05	-0.0203359
0.0333308	0.0339152
0.0153406	0.115288
-0.0144727	0.0658457
0.234511	0.206236
-0.0208133	-0.018972
0.0114467	0.128649
0.00652917	0.0179801
-0.0173971	0.0482039
-0.00660732	0.0135123
-0.0180861	0.04706
-0.0185032	0.0877927
0.0463089	0.0721956
-0.0176566	0.0815893
-0.0174093	0.10369
0.142357	0.207287
0.0178076	0.00794038
-0.00949667	0.0802768
-0.0225464	0.0724716
0.0153015	0.0927158
0.0342549	0.0223564
0.0221662	0.041474
-0.0118531	0.0808159
-0.00527549	0.0165777
0.0118857	0.00904589
-0.00549804	0.0272055
-0.000505305	-0.0128826
-0.0066473	-0.0153127
-0.00790936	0.102497
-0.00739828	0.110906
0.0050248	0.0241991
0.000609538	-0.0188503
-0.0167087	0.0174329
-0.0123794	-0.0124296
0.00777309	0.0999836
-0.048764	0.0631926
0.0141431	0.111355
0.116404	0.0829226
0.0243018	0.0964113
-0.00934236	0.0291098
0.0239924	0.0839945
0.077193	0.154403
0.066916	0.0658159
0.0817732	0.167714
0.0077277	-0.0136251
0.0255291	0.0619047
-0.0159473	-0.0246147
-0.00961982	0.00954083
-0.00213447	0.00391422
-0.013315	0.0230483
0.0165675	0.111063
-0.00851218	0.073941
-0.010913	0.0464828
0.0398973	0.0191855
-0.0124791	-0.0248658
0.015115	0.0699824
0.0112986	0.0731215
0.0162746	0.0366323
0.00919357	0.00398467
-0.0224857	0.0141888
0.0245971	0.113521
0.00683898	0.108356
-0.00462786	0.0895978
-0.00609636	0.0560059
-0.00665741	-0.00782455
0.0565827	0.0601675
0.00958866	0.0881012
0.0057147	0.0526232
0.0238454	0.0774152
-0.00278759	-0.00874341
0.00878771	0.0576051
-0.00657973	0.0379259
0.00949005	0.0327992
0.00417665	0.0636525
-0.0150838	0.0314356
-0.0100382	0.0638033
-0.0085864	0.0061788
0.113329	0.15243
-0.00401463	0.00324978
-0.017724	-0.0071645
-0.00441483	-0.00232594
-0.00969688	-0.00710366
0.0352263	0.0517411
0.0290423	0.0940612
0.0439584	0.0462266
-0.00233224	0.00848815
-0.00610958	0.0276966
0.0120185	0.0715981
0.00490053	0.102437
0.0057961	0.0429983
-0.0132604	0.0938479
-0.0118383	-0.000559047
-0.0213738	0.0562062
0.0343185	0.00633425
-0.00422594	0.0663597
-0.00167968	0.00592943
-0.00886832	0.0431531
0.00262604	0.0171004
-0.0206779	0.0290657
-0.00851546	0.0760725
-0.0135203	0.0143258
-0.0274485	0.0194381
0.00772773	0.102331
0.00345494	0.00985315
0.0224078	0.0771107
0.00668369	0.0211311
0.00114049	0.00679673
0.00104355	-0.00869071
-0.0175795	-0.0258705
-0.0168587	0.0464928
-0.015004	0.0768513
0.043521	0.130601
-0.0197394	-0.0104606
0.011308	0.00693072
0.000539832	0.000413748
0.12828	0.0972698
-0.0145634	0.0108414
-0.00014151	-0.0195008
0.0183258	-0.00691502
-0.00569341	0.0716938
0.0529175	0.0221176
0.00480144	0.110966
-0.0176157	0.0717381
-0.00290963	0.00635245
0.00583657	0.000245972
-0.0079111	0.0774603
0.00985121	0.0895999
-0.0072642	0.0654635
0.0121274	0.0169585
0.00594628	0.120955
0.00642984	-0.0102124
0.00443243	0.00179142
-0.0028445	0.0100187
-0.00367179	0.0160875
0.0178843	0.0288994
0.00154084	0.000472305
0.00582727	-0.00372395
-0.0272803	0.0619269
-0.00542773	0.0179337
-0.0118219	0.0430739
0.0406412	0.0606178
-0.0164816	0.00701595
0.069988	0.0458727
-0.000568071	-0.00225982
-0.0120213	0.0532037
-0.0215705	0.0429403
0.0191395	0.0114259
-0.0246672	0.0426949
-0.0257735	0.0480413
-0.00659848	0.00948268
0.00130285	-0.00714708
0.0399185	0.117651
-0.00896986	0.0697713
-0.00272215	0.0314846
-0.0140398	0.0923184
-0.00924151	0.113433
-0.0120593	-0.015361
0.022022	0.068214
-0.00441538	0.0695331
0.00331053	0.0527281
0.0739421	0.107331
-0.00418217	0.0595741
0.00688439	0.0711085
0.0107286	0.0135835
0.00362743	0.00857352
-0.00901101	-0.0105927
0.0098052	0.034555
0.138243	0.172161
0.0610159	0.169213
-0.0091725	0.100738
0.00551308	0.0909651
-0.00229377	-0.00927574
0.000465285	-0.0124291
0.0582793	0.161154
0.0144961	0.096002
0.0114392	0.0663145
0.0382734	0.0908542
0.00103512	0.00058864
-0.0219105	0.00318505
0.0040118	0.0294921
0.0940207	0.0768658
-0.00764054	0.10521
-0.00464074	0.0286357
-0.000579506	-0.00073407
-0.00317628	0.037275
-0.000267266	-0.0120083
0.0071579	0.0291744
-0.0139387	0.00649106
0.00155652	-0.000245641
-0.00905783	0.0535956
-0.00636466	0.0488623
0.0497489	0.0852173
-0.0130699	0.0128733
0.0388275	0.0654864
0.0578298	0.0951905
0.0266507	0.110155
0.0210776	0.0180911
-0.000444541	-0.0162973
-0.0399517	0.00802074
-0.0168946	0.0419683
-0.00419106	0.0717254
0.00839523	0.0611261
-0.00466145	-0.00613425
-0.00752971	0.0842673
-0.0057248	0.0368554
0.00748495	0.0504844
-0.0202767	0.0972801
0.0528472	0.142259
0.0398516	0.149612
-0.00485568	-0.0206581
-0.0211963	0.0841047
-0.00276449	0.00668234
0.0126556	-0.00827411
0.00751708	0.122278
-0.0216688	-0.0320647
0.00728647	-0.00251281
-0.00104136	-0.0084445
-0.0222298	0.0366488
-0.0105632	0.00303206
-0.00575603	0.0714499
0.00371333	0.00698622
-0.00128566	-0.01031
0.00476794	0.0136004
0.193846	0.242435
0.0459803	0.155663
0.0353535	0.0808454
-0.00825759	0.105759
0.0178615	0.0550286
-0.00487046	-0.0218083
-0.00696404	0.0782849
0.0151324	0.10089
-0.0127961	0.0109213
-0.0182067	0.0419822
0.0257986	0.0817476
0.0196852	0.0785838
0.0150184	0.0986931
-0.0135825	0.0347355
0.0110327	0.0170288
0.0148265	0.0629358
-0.00884865	0.0991327
0.0487302	0.0927987
-0.00401404	0.0196269
-0.0167234	0.0853258
0.0544396	0.0670271
0.0940354	0.151992
0.00570613	0.0250478
0.0104119	0.00944893
-0.0063679	-0.0189965
0.0289854	0.139005
0.00713228	-0.0161962
-0.0143354	0.0363791
-0.005148	0.0452607
0.00975961	0.116317
0.00999411	0.111357
0.0195119	0.0484163
0.00629053	0.0097231
-0.00490994	0.112586
-0.00446282	0.0613255
-0.00562329	0.11466
0.00147785	0.0107146
0.00105441	0.00198954
0.00871587	0.0192064
0.0304675	0.039391
-0.0137587	-0.0130778
-0.00879239	0.013156
0.0393481	0.118017
0.0965752	0.0909685
0.0176646	0.0201489
0.000625118	-0.000353366
-0.0126233	0.0525175
-0.0161382	0.0162408
0.0015198	-0.0118197
0.0481849	0.150977
0.0196542	0.0800295
-0.0131546	-0.017517
-0.0212311	0.0843917
-0.00780092	0.0293778
-0.0070615	0.0306178
0.0318471	0.146497
-0.00115901	0.0057471
-0.00867756	-0.0110291
0.00280194	0.0332092
-0.00407365	-0.0155058
0.00660626	0.0145567
0.0201492	0.0459603
-0.0186305	0.0152057
0.00522784	0.0729909
-0.0180452	0.082622
-0.0166718	0.102181
-0.00591926	0.0176088
0.0124296	0.0728398
0.120968	0.13083
-0.00910999	-0.0196346
-0.0142327	0.0994248
-0.0037351	-0.0153858
0.0104892	0.032515
0.00452291	0.034769
0.00439664	0.0564984
-0.0204933	0.00476613
0.00633751	0.0150321
-0.00467765	0.0605285
-0.0215566	-0.0202299
0.064146	0.0880765
-0.00722439	0.0136346
0.00615116	0.0381043
-0.0201196	-0.0291184
0.00364795	0.000566031
0.00130756	-0.0193378
0.0207721	0.0776738
-0.0200158	-0.0138062
-0.0022556	0.000227219
0.0114823	0.0879367
0.0154434	0.0199091
-0.0139326	0.0217001
-0.0144396	-0.0242153
0.00452399	0.0148516
-0.00460345	0.0281648
-0.0151877	0.10209
0.0407459	0.143754
0.00405617	0.0164246
-0.00872538	-0.0217659
-0.00492562	-0.00822692
-0.0218008	-0.023944
0.217381	0.227295
-0.0218561	0.0749542
-0.0066388	-0.0212251
0.0119172	0.130363
-0.00810531	-0.0229393
0.000432429	-0.0198149
0.00944976	0.0185247
-0.020587	0.0641216
-0.00494188	-0.00466979
-0.0225908	0.0620665
-0.0118238	0.0441396
-0.023405	0.0929176
0.013623	0.130849
0.0170042	0.0684752
-0.0125475	0.013199
0.0078133	0.000670412
-0.0156169	-0.00968139
-0.00279698	0.00229888
-0.00606635	0.0246793
0.0318738	0.0505393
-0.0206428	0.0361171
0.011555	0.0418908
0.0481018	0.0827279
-0.00692417	0.0417686
0.00573085	0.0828533
0.0894617	0.0591996
0.00257608	0.0279169
0.0285745	0.0166436
-0.0108933	0.015345
0.00812557	0.124155
0.00615225	0.10154
0.0463489	0.0226939
-3.6457e-05	-0.000600481
0.00617436	0.068852
-0.00634688	0.0834705
0.0121103	-0.00272165
0.00335482	-0.00534247
-0.0128665	0.0423886
-0.00317895	0.0326219
0.0118183	0.049462
-0.0246868	0.0438183
0.059845	0.0744571
