0 1.2510000000e+02 3.8489417234e+02 4.9029165023e+02 4.9882130612e+02 1.5786602552e+00 1.8557966151e+00
1 1.2510000000e+02 3.7391947171e+02 5.5509464399e+02 5.6678383596e+02 8.1861727995e-01 -2.8958191690e-01
2 1.2510000000e+02 8.1130694850e+02 8.6512844303e+02 8.8817097254e+02 2.9688713295e+00 1.4448088106e+00
3 1.2510000000e+02 4.6175958516e+02 6.4116547962e+02 6.6589866368e+02 5.7869690020e-01 -3.3393879239e-02
4 1.2510000000e+02 3.6109406682e+02 6.6548987537e+02 6.6978756706e+02 3.1689745069e+00 1.0332755850e+00
5 1.2510000000e+02 2.7015769266e+02 5.7991090248e+02 5.9516720697e+02 3.1859625204e+00 1.0339237897e+00
6 1.2510000000e+02 2.0754379012e+02 2.2008713315e+02 2.6917004208e+02 1.0866508877e+00 5.4164578530e-01
7 1.2510000000e+02 6.5492970577e+02 6.7414759165e+02 6.6284581079e+02 2.7742733757e+00 1.3355658844e+00
8 1.2510000000e+02 3.4216486876e+02 3.9411291142e+02 4.1777930146e+02 2.4070323923e+00 1.7514021558e+00
9 1.2510000000e+02 4.5317708227e+02 5.5712842621e+02 5.5351666207e+02 3.3402731989e-01 7.0880874036e-01
10 1.2510000000e+02 5.4280446032e+02 5.5074845788e+02 5.4813190653e+02 4.0083226176e+00 8.1294559923e-01
11 1.2510000000e+02 7.1378213205e+02 7.7733070592e+02 7.5582721856e+02 3.9847770393e+00 -8.7344912635e-01
12 1.2510000000e+02 1.0981170303e+02 1.1890501687e+02 1.4480304403e+02 1.6128641742e-01 3.8738039432e-01
13 1.2510000000e+02 2.4536634873e+02 2.9097282624e+02 3.2230027124e+02 2.0707392681e+00 4.7357626321e-01
14 1.2510000000e+02 3.8983316393e+01 2.2494252821e+02 2.4468171660e+02 3.1020988247e+00 8.5802276565e-01
15 1.2510000000e+02 6.9565488664e+01 1.1797620100e+02 1.3408704034e+02 7.6083390516e-01 4.4526730787e-01
16 1.2510000000e+02 5.2097853057e+02 5.7107911395e+02 5.5390612943e+02 1.6123136582e+00 2.2712999091e-01
17 1.2510000000e+02 8.1960883217e+02 8.7631640619e+02 8.4248427350e+02 1.9375387347e+00 1.8015063767e+00
18 1.2510000000e+02 3.8569627254e+02 5.2098232163e+02 5.2566320269e+02 3.4098467285e+00 1.1488734885e+00
19 1.2510000000e+02 6.8153065616e+02 7.8502269020e+02 6.9113760634e+02 2.3869815887e+00 1.7138778223e+00
20 1.2510000000e+02 4.6373049085e+02 4.8946688162e+02 5.1309122326e+02 3.9014298941e+00 9.8612480552e-01
21 1.2510000000e+02 2.4267340255e+02 5.7570174211e+02 5.9130429976e+02 2.3931289749e-01 9.7887411873e-02
22 1.2510000000e+02 1.8000250652e+02 2.8201529402e+02 2.7342206818e+02 3.3698017396e+00 -6.1237270723e-01
23 1.2510000000e+02 4.5869538610e+02 5.7046918620e+02 6.0165279896e+02 4.7129595978e-01 -1.9523990881e-02
24 1.2510000000e+02 7.3987883158e+02 7.9560880635e+02 7.7737794337e+02 7.0760224107e-01 1.3725856633e+00
25 1.2510000000e+02 2.1367629088e+02 2.7266242636e+02 3.2548353191e+02 3.0582502246e+00 1.3906632729e+00
26 1.2510000000e+02 1.7753567368e+02 3.3585898442e+02 3.6261322074e+02 2.7842572417e+00 -4.9173825914e-02
27 1.2510000000e+02 7.4836390980e+02 9.2697258496e+02 9.3712658801e+02 2.9788934109e+00 -5.5568646238e-01
28 1.2510000000e+02 3.5661258535e+02 4.3498278441e+02 4.4614229565e+02 3.7033889394e+00 -1.3797194941e-01
29 1.2510000000e+02 6.8002322832e+02 8.0415619154e+02 8.2421424015e+02 1.5953302047e+00 1.2822735232e+00
30 1.2510000000e+02 3.6902665015e+02 4.0964603600e+02 4.5967855255e+02 7.8637070031e-01 7.9824188438e-01
31 1.2510000000e+02 3.9250937448e+02 3.9309628943e+02 4.0587228122e+02 2.6088611554e+00 1.5595900895e+00
32 1.2510000000e+02 2.7740459903e+02 3.5945788759e+02 3.5487438135e+02 3.8203521523e+00 7.6905325958e-01
33 1.2510000000e+02 2.5798666439e+02 2.5853034624e+02 2.6798438457e+02 3.2715119742e+00 4.9264577761e-02
34 1.2510000000e+02 3.0652407574e+01 1.0329598126e+02 8.0781776735e+01 6.8818335303e-02 1.5111605798e-01
35 1.2510000000e+02 3.2619473674e+02 3.9632010088e+02 3.6811995408e+02 6.2907835925e-01 1.4168016049e+00
36 1.2510000000e+02 2.1292297959e+02 4.7334221434e+02 4.9328886912e+02 2.2113543336e+00 1.2924305894e+00
37 1.2510000000e+02 6.7264441860e+02 6.9196620194e+02 6.8202135481e+02 1.5592340144e+00 4.5741581269e-01
38 1.2510000000e+02 2.6781180523e+02 3.1837188480e+02 2.9602101178e+02 2.6531419640e+00 -8.0804354109e-01
39 1.2510000000e+02 7.5297603061e+02 7.6555710271e+02 8.2026216825e+02 1.4128619614e+00 9.3370731991e-01
40 1.2510000000e+02 4.4023711179e+02 7.0691593189e+02 7.0338119414e+02 2.5992211874e+00 1.3403079594e+00
41 1.2510000000e+02 5.4957970127e+02 6.7298653380e+02 7.1104500670e+02 3.8745274390e+00 1.6587312114e+00
42 1.2510000000e+02 4.7944348212e+02 6.0276063418e+02 6.2438396997e+02 3.0704589353e+00 -4.4906596278e-01
43 1.2510000000e+02 5.3776685208e+02 6.2242638620e+02 5.4647105043e+02 1.9596302134e+00 -5.8282839705e-01
44 1.2510000000e+02 7.1289338459e+02 7.7259339501e+02 7.7049333017e+02 2.8888551466e+00 5.6905908472e-01
45 1.2510000000e+02 1.4674068284e+02 2.2001241089e+02 1.6341109127e+02 3.6702446810e+00 -7.2473748895e-01
46 1.2510000000e+02 2.5904430081e+02 4.2054037228e+02 4.4664800133e+02 2.6389968484e+00 1.6696771737e+00
47 1.2510000000e+02 9.0170316397e+02 9.3995106876e+02 9.5804449728e+02 3.0648810522e+00 4.3874868880e-01
48 1.2510000000e+02 4.4467138039e+02 7.5867256446e+02 7.5539029174e+02 3.8114214312e+00 -6.2132830406e-01
49 1.2510000000e+02 3.3520652204e+02 3.8227072989e+02 4.0368836410e+02 3.2731924583e+00 7.9326166772e-01
50 1.2510000000e+02 3.6388033383e+02 4.2388994515e+02 4.3659463923e+02 1.0776305528e+00 2.7059686863e-01
51 1.2510000000e+02 4.0151618261e+02 4.6322579368e+02 4.5823928831e+02 3.8115726824e+00 -2.8415361400e-02
52 1.2510000000e+02 5.0348041273e+02 5.7332589172e+02 5.7864709739e+02 3.7881509286e+00 9.7864495322e-04
53 1.2510000000e+02 5.7608963335e+02 6.6153470179e+02 6.5168681773e+02 2.9109896946e+00 1.7249683064e+00
54 1.2510000000e+02 2.3307796540e+02 4.6612589369e+02 4.6155818998e+02 1.4738002543e+00 6.9069796790e-01
55 1.2510000000e+02 5.9674374809e+02 7.7237904571e+02 7.8519312173e+02 1.4153797832e+00 8.5429363637e-01
56 1.2510000000e+02 4.7677432025e+02 5.8902624948e+02 5.8314956421e+02 3.6071827877e+00 1.7648453555e+00
57 1.2510000000e+02 4.7546323190e+02 5.2250370610e+02 4.8029984352e+02 1.1814192208e+00 -4.3867408282e-01
58 1.2510000000e+02 7.3935698483e+01 1.6107467050e+02 1.4140961306e+02 1.2227362184e+00 7.2022352717e-01
59 1.2510000000e+02 8.2152932684e+02 9.7316386455e+02 9.9899780591e+02 1.9105302818e+00 1.4827585835e+00
60 1.2510000000e+02 2.7947275104e+02 3.0998056565e+02 3.4286950503e+02 3.9288507246e+00 5.0650845665e-01
61 1.2510000000e+02 4.5911415611e+02 5.5265978700e+02 5.4985811658e+02 2.6769401774e+00 3.9509913995e-01
62 1.2510000000e+02 1.0885505987e+02 1.3648225594e+02 1.3039975103e+02 3.1177810034e+00 7.2666468220e-01
63 1.2510000000e+02 3.6974982890e+02 4.7140208897e+02 4.7823087216e+02 3.5829933752e+00 -7.1860485279e-01
64 1.2510000000e+02 7.9769712832e+02 8.3655484574e+02 8.3396416309e+02 9.7483831402e-01 6.4501731187e-01
65 1.2510000000e+02 3.7089596486e+02 4.4634213728e+02 4.7847860930e+02 2.7693708164e+00 1.9529784269e+00
66 1.2510000000e+02 7.0840914893e+02 8.6568460902e+02 8.5973530868e+02 4.0007382719e+00 -9.0944208118e-01
