0 1.2510000000e+02 3.3804802635e+02 5.3526540959e+02 5.5659971297e+02 2.4150491336e+00 -6.8750196043e-01
1 1.2510000000e+02 1.2398867801e+01 4.3565556967e+02 4.3974219541e+02 2.9352998490e+00 1.3310421630e-01
2 1.2510000000e+02 4.9104090002e+02 5.2618241219e+02 5.8917505083e+02 1.3634912697e+00 1.3759063735e+00
3 1.2510000000e+02 5.1006878617e+00 1.1854049686e+02 1.2627021528e+02 3.6214597323e+00 5.3970935176e-01
4 1.2510000000e+02 6.2462026020e+02 7.1038710679e+02 7.3110658797e+02 4.3576150770e-01 -2.9685704136e-01
5 1.2510000000e+02 2.8846268132e+02 3.7276763931e+02 3.0014259849e+02 1.1859922083e+00 1.2760809117e+00
6 1.2510000000e+02 5.4837714181e+02 6.0507373073e+02 6.3867892236e+02 1.3490233061e+00 1.6390118954e+00
7 1.2510000000e+02 8.0120347102e+02 8.1952062047e+02 8.5994581870e+02 4.2633327132e-01 4.9914750598e-02
8 1.2510000000e+02 6.1348031458e+02 7.2654499994e+02 6.1844302091e+02 3.9813696622e+00 1.2718883142e+00
9 1.2510000000e+02 4.2657730625e+02 4.5832412305e+02 4.9604455070e+02 1.2438818927e+00 4.9522242091e-01
10 1.2510000000e+02 3.2904328053e+01 3.3734089553e+02 3.5153905112e+02 3.2681312764e+00 -2.7981147125e-01
11 1.2510000000e+02 4.5134747241e+02 6.5190151596e+02 6.5879019454e+02 2.5105160333e+00 1.5816801527e+00
12 1.2510000000e+02 1.3495022889e+02 5.0363672226e+02 5.1293067986e+02 2.0808785409e-01 4.0850236075e-01
13 1.2510000000e+02 5.1489964510e+02 6.6456317284e+02 6.8653620092e+02 1.8284468236e-01 4.6087367248e-02
14 1.2510000000e+02 5.0434886141e+02 5.7298957006e+02 5.9726839533e+02 3.3509285166e+00 5.8723021892e-01
15 1.2510000000e+02 1.5605628890e+02 3.4185405106e+02 1.5630277926e+02 9.7651755492e-02 2.3147676460e-01
16 1.2510000000e+02 7.7802519485e+02 9.1757050826e+02 9.1021859819e+02 1.8580642481e+00 1.3701070728e+00
17 1.2510000000e+02 7.3852936147e+02 7.4907621221e+02 8.0109567205e+02 3.7586964546e+00 -7.6939782152e-01
18 1.2510000000e+02 5.5233177663e+02 7.1646527634e+02 7.4811454585e+02 1.4520633306e-01 1.2406218778e+00
19 1.2510000000e+02 1.1334226506e+02 2.4007289666e+02 2.6764013097e+02 4.0900988690e+00 7.3826335952e-02
20 1.2510000000e+02 3.7733160824e+01 1.3815734940e+02 1.6487592195e+02 2.5038934365e+00 -2.0152835986e-01
21 1.2510000000e+02 1.6710813474e+02 2.8380877875e+02 3.0058053469e+02 2.0294904270e+00 1.2253025952e+00
22 1.2510000000e+02 2.0114805219e+02 4.3728296782e+02 4.4837224572e+02 9.2816540215e-01 1.2689343541e-01
23 1.2510000000e+02 7.6442776049e+02 8.4941380265e+02 8.5939919812e+02 5.2421132923e-01 1.4701632592e+00
24 1.2510000000e+02 2.5727288563e+02 2.6944377229e+02 2.5786653226e+02 1.8363938047e+00 -4.1546412853e-01
25 1.2510000000e+02 9.5309954468e+02 9.7121521825e+02 9.9519958585e+02 1.0253230277e+00 -2.5116266390e-01
26 1.2510000000e+02 2.8558000783e+02 3.5977768766e+02 3.0045797210e+02 2.9891329510e+00 1.8054894040e+00
27 1.2510000000e+02 3.2439853735e+02 3.9213504891e+02 3.3445472471e+02 4.1119241096e-01 1.4765643857e+00
28 1.2510000000e+02 1.8892856531e+02 5.9933547993e+02 6.0425971247e+02 3.8055639621e+00 -1.7714194276e-01
29 1.2510000000e+02 3.7619943904e+00 2.5329361905e+02 2.7556730222e+02 3.0162253627e+00 7.3500274283e-01
30 1.2510000000e+02 1.0472542895e+02 2.3382254024e+02 2.5618035471e+02 1.5053268340e+00 -5.2319158454e-01
31 1.2510000000e+02 2.4939416425e+02 4.6418409876e+02 4.8840591477e+02 1.3705791114e+00 7.1833036076e-01
32 1.2510000000e+02 3.7919307622e+02 4.0316993180e+02 4.4949534568e+02 3.9321401644e+00 5.5162755019e-01
33 1.2510000000e+02 2.3429329827e+02 2.7770056469e+02 2.8158928213e+02 8.5038421855e-01 -9.1533350155e-02
34 1.2510000000e+02 7.0728254514e+02 7.5696425982e+02 7.3569667289e+02 4.0436463538e+00 -6.5207283143e-01
35 1.2510000000e+02 2.0112295581e+02 4.4112269038e+02 4.4326191831e+02 2.7401479475e+00 5.5507606522e-01
36 1.2510000000e+02 6.8214119935e+02 8.2713074701e+02 6.8389580513e+02 2.0380552422e+00 1.0091028909e+00
